time	x_f	y_f	z_f	Vx_f	Vy_f	Vz_f	x_nf	y_nf	z_nf	Vx_nf	Vy_nf	Vz_nf	x_kepl	y_kepl	z_kepl	Vx_kepl	Vy_kepl	Vz_kepl
-996.70400	-117.01200	-123.05300	-37.94460	405.99800	375.32200	198.05200	-101.41200	-96.91240	-45.40510	304.71500	233.16200	211.04400	-99.69460	-57.32610	-93.42160	270.18400	96.32750	329.08300
-996.60400	-116.97000	-123.01500	-37.92430	406.03900	375.36500	198.06500	-101.38100	-96.88860	-45.38350	304.77300	233.21800	211.07000	-99.66700	-57.31620	-93.38800	270.24100	96.36000	329.13700
-996.50400	-116.92900	-122.97600	-37.90410	406.08000	375.40800	198.07900	-101.35000	-96.86470	-45.36190	304.83100	233.27300	211.09600	-99.63930	-57.30640	-93.35430	270.29800	96.39260	329.19000
-996.40400	-116.88700	-122.93800	-37.88380	406.12100	375.45100	198.09200	-101.31800	-96.84090	-45.34030	304.89000	233.32900	211.12200	-99.61170	-57.29650	-93.32060	270.35400	96.42520	329.24300
-996.30400	-116.84600	-122.90000	-37.86350	406.16200	375.49500	198.10500	-101.28700	-96.81700	-45.31870	304.94800	233.38500	211.14800	-99.58400	-57.28670	-93.28700	270.41100	96.45790	329.29600
-996.20400	-116.80400	-122.86100	-37.84330	406.20300	375.53800	198.11900	-101.25600	-96.79310	-45.29710	305.00700	233.44100	211.17400	-99.55640	-57.27680	-93.25330	270.46800	96.49050	329.34900
-996.10400	-116.76300	-122.82300	-37.82300	406.24400	375.58100	198.13200	-101.22500	-96.76920	-45.27550	305.06500	233.49700	211.20000	-99.52870	-57.26690	-93.21960	270.52500	96.52320	329.40200
-996.00400	-116.72100	-122.78400	-37.80270	406.28500	375.62400	198.14500	-101.19400	-96.74540	-45.25390	305.12300	233.55200	211.22700	-99.50100	-57.25700	-93.18590	270.58200	96.55590	329.45600
-995.90400	-116.67900	-122.74600	-37.78250	406.32600	375.66800	198.15900	-101.16200	-96.72150	-45.23230	305.18200	233.60800	211.25300	-99.47340	-57.24720	-93.15220	270.63800	96.58870	329.50900
-995.80400	-116.63800	-122.70800	-37.76220	406.36700	375.71100	198.17200	-101.13100	-96.69760	-45.21070	305.24100	233.66400	211.27900	-99.44570	-57.23730	-93.11850	270.69500	96.62140	329.56200
-995.70400	-116.59600	-122.66900	-37.74200	406.40900	375.75400	198.18500	-101.10000	-96.67370	-45.18910	305.29900	233.72000	211.30500	-99.41800	-57.22740	-93.08480	270.75200	96.65420	329.61500
-995.60400	-116.55500	-122.63100	-37.72170	406.45000	375.79800	198.19900	-101.06900	-96.64980	-45.16750	305.35800	233.77600	211.33100	-99.39030	-57.21750	-93.05110	270.80900	96.68700	329.66900
-995.50400	-116.51300	-122.59200	-37.70140	406.49100	375.84100	198.21200	-101.03800	-96.62590	-45.14590	305.41600	233.83200	211.35800	-99.36260	-57.20760	-93.01740	270.86600	96.71980	329.72200
-995.40400	-116.47200	-122.55400	-37.68110	406.53200	375.88500	198.22500	-101.00600	-96.60190	-45.12430	305.47500	233.88900	211.38400	-99.33490	-57.19770	-92.98370	270.92300	96.75270	329.77600
-995.30400	-116.43000	-122.51500	-37.66090	406.57400	375.92800	198.23900	-100.97500	-96.57800	-45.10260	305.53400	233.94500	211.41000	-99.30720	-57.18780	-92.94990	270.98000	96.78550	329.82900
-995.20400	-116.38800	-122.47700	-37.64060	406.61500	375.97200	198.25200	-100.94400	-96.55410	-45.08100	305.59200	234.00100	211.43600	-99.27950	-57.17790	-92.91620	271.03800	96.81850	329.88200
-995.10400	-116.34700	-122.43800	-37.62030	406.65600	376.01500	198.26500	-100.91300	-96.53020	-45.05940	305.65100	234.05700	211.46200	-99.25170	-57.16800	-92.88250	271.09500	96.85140	329.93600
-995.00400	-116.30500	-122.40000	-37.60000	406.69800	376.05900	198.27900	-100.88100	-96.50620	-45.03780	305.71000	234.11300	211.48900	-99.22400	-57.15810	-92.84870	271.15200	96.88430	329.99000
-994.90400	-116.26400	-122.36200	-37.57980	406.73900	376.10200	198.29200	-100.85000	-96.48230	-45.01610	305.76900	234.17000	211.51500	-99.19630	-57.14820	-92.81500	271.20900	96.91730	330.04300
-994.80400	-116.22200	-122.32300	-37.55950	406.78100	376.14600	198.30600	-100.81900	-96.45830	-44.99450	305.82800	234.22600	211.54100	-99.16850	-57.13830	-92.78120	271.26600	96.95030	330.09700
-994.70400	-116.18000	-122.28500	-37.53920	406.82200	376.19000	198.31900	-100.78700	-96.43430	-44.97290	305.88700	234.28200	211.56800	-99.14080	-57.12840	-92.74740	271.32400	96.98330	330.15000
-994.60400	-116.13900	-122.24600	-37.51890	406.86400	376.23300	198.33200	-100.75600	-96.41040	-44.95120	305.94600	234.33900	211.59400	-99.11310	-57.11850	-92.71370	271.38100	97.01630	330.20400
-994.50400	-116.09700	-122.20800	-37.49860	406.90500	376.27700	198.34600	-100.72500	-96.38640	-44.92960	306.00500	234.39500	211.62000	-99.08530	-57.10850	-92.67990	271.43800	97.04940	330.25800
-994.40400	-116.05600	-122.16900	-37.47830	406.94700	376.32100	198.35900	-100.69400	-96.36240	-44.90790	306.06400	234.45200	211.64700	-99.05750	-57.09860	-92.64610	271.49600	97.08250	330.31100
-994.30400	-116.01400	-122.13100	-37.45810	406.98900	376.36500	198.37300	-100.66200	-96.33850	-44.88630	306.12300	234.50800	211.67300	-99.02980	-57.08870	-92.61230	271.55300	97.11560	330.36500
-994.20400	-115.97200	-122.09200	-37.43780	407.03000	376.40900	198.38600	-100.63100	-96.31450	-44.86460	306.18200	234.56500	211.69900	-99.00200	-57.07880	-92.57850	271.61100	97.14870	330.41900
-994.10400	-115.93100	-122.05400	-37.41750	407.07200	376.45200	198.40000	-100.60000	-96.29050	-44.84300	306.24100	234.62100	211.72600	-98.97420	-57.06880	-92.54470	271.66800	97.18190	330.47200
-994.00400	-115.88900	-122.01500	-37.39720	407.11400	376.49600	198.41300	-100.56800	-96.26650	-44.82130	306.30000	234.67800	211.75200	-98.94640	-57.05890	-92.51090	271.72600	97.21510	330.52600
-993.90400	-115.84800	-121.97700	-37.37690	407.15500	376.54000	198.42700	-100.53700	-96.24250	-44.79970	306.35900	234.73500	211.77800	-98.91860	-57.04890	-92.47710	271.78300	97.24830	330.58000
-993.80400	-115.80600	-121.93800	-37.35660	407.19700	376.58400	198.44000	-100.50600	-96.21850	-44.77800	306.41900	234.79100	211.80500	-98.89080	-57.03900	-92.44330	271.84100	97.28150	330.63400
-993.70400	-115.76400	-121.90000	-37.33630	407.23900	376.62800	198.45300	-100.47400	-96.19450	-44.75630	306.47800	234.84800	211.83100	-98.86300	-57.02900	-92.40950	271.89900	97.31470	330.68800
-993.60400	-115.72300	-121.86100	-37.31600	407.28100	376.67200	198.46700	-100.44300	-96.17040	-44.73470	306.53700	234.90500	211.85800	-98.83520	-57.01910	-92.37570	271.95600	97.34800	330.74200
-993.50400	-115.68100	-121.82300	-37.29570	407.32200	376.71600	198.48000	-100.41200	-96.14640	-44.71300	306.59600	234.96200	211.88400	-98.80740	-57.00910	-92.34190	272.01400	97.38130	330.79600
-993.40400	-115.63900	-121.78400	-37.27540	407.36400	376.76000	198.49400	-100.38000	-96.12240	-44.69130	306.65600	235.01900	211.91000	-98.77960	-56.99920	-92.30800	272.07200	97.41460	330.85000
-993.30500	-115.59800	-121.74600	-37.25510	407.40600	376.80400	198.50700	-100.34900	-96.09830	-44.66970	306.71500	235.07500	211.93700	-98.75180	-56.98920	-92.27420	272.13000	97.44800	330.90400
-993.20500	-115.55600	-121.70700	-37.23480	407.44800	376.84900	198.52100	-100.31700	-96.07430	-44.64800	306.77500	235.13200	211.96300	-98.72390	-56.97920	-92.24030	272.18700	97.48140	330.95800
-993.10500	-115.51400	-121.66800	-37.21450	407.49000	376.89300	198.53400	-100.28600	-96.05020	-44.62630	306.83400	235.18900	211.99000	-98.69610	-56.96920	-92.20650	272.24500	97.51480	331.01200
-993.00500	-115.47300	-121.63000	-37.19420	407.53200	376.93700	198.54800	-100.25500	-96.02620	-44.60460	306.89400	235.24600	212.01600	-98.66820	-56.95930	-92.17260	272.30300	97.54820	331.06600
-992.90500	-115.43100	-121.59100	-37.17390	407.57400	376.98100	198.56200	-100.22300	-96.00210	-44.58300	306.95300	235.30300	212.04300	-98.64040	-56.94930	-92.13880	272.36100	97.58160	331.12000
-992.80500	-115.38900	-121.55300	-37.15360	407.61600	377.02500	198.57500	-100.19200	-95.97810	-44.56130	307.01300	235.36000	212.06900	-98.61250	-56.93930	-92.10490	272.41900	97.61510	331.17400
-992.70500	-115.34800	-121.51400	-37.13330	407.65800	377.07000	198.58900	-100.16100	-95.95400	-44.53960	307.07200	235.41800	212.09600	-98.58470	-56.92930	-92.07100	272.47700	97.64860	331.22800
-992.60500	-115.30600	-121.47600	-37.11300	407.70000	377.11400	198.60200	-100.12900	-95.92990	-44.51790	307.13200	235.47500	212.12200	-98.55680	-56.91930	-92.03720	272.53500	97.68210	331.28300
-992.50500	-115.26400	-121.43700	-37.09270	407.74200	377.15900	198.61600	-100.09800	-95.90580	-44.49620	307.19200	235.53200	212.14900	-98.52890	-56.90940	-92.00330	272.59300	97.71570	331.33700
-992.40500	-115.22200	-121.39900	-37.07230	407.78400	377.20300	198.62900	-100.06600	-95.88170	-44.47450	307.25100	235.58900	212.17500	-98.50100	-56.89940	-91.96940	272.65100	97.74920	331.39100
-992.30500	-115.18100	-121.36000	-37.05200	407.82700	377.24700	198.64300	-100.03500	-95.85760	-44.45280	307.31100	235.64600	212.20200	-98.47310	-56.88940	-91.93550	272.70900	97.78280	331.44500
-992.20500	-115.13900	-121.32100	-37.03170	407.86900	377.29200	198.65600	-100.00300	-95.83350	-44.43110	307.37100	235.70400	212.22800	-98.44530	-56.87940	-91.90160	272.76800	97.81640	331.50000
-992.10500	-115.09700	-121.28300	-37.01140	407.91100	377.33600	198.67000	-99.97200	-95.80940	-44.40940	307.43100	235.76100	212.25500	-98.41740	-56.86930	-91.86770	272.82600	97.85010	331.55400
-992.00500	-115.05600	-121.24400	-36.99110	407.95300	377.38100	198.68400	-99.94060	-95.78530	-44.38770	307.49100	235.81800	212.28200	-98.38940	-56.85930	-91.83380	272.88400	97.88370	331.60800
-991.90500	-115.01400	-121.20600	-36.97080	407.99600	377.42500	198.69700	-99.90910	-95.76120	-44.36600	307.55100	235.87600	212.30800	-98.36150	-56.84930	-91.79990	272.94200	97.91740	331.66300
-991.80500	-114.97200	-121.16700	-36.95040	408.03800	377.47000	198.71100	-99.87770	-95.73710	-44.34420	307.61000	235.93300	212.33500	-98.33360	-56.83930	-91.76590	273.00100	97.95110	331.71700
-991.70500	-114.93000	-121.12800	-36.93010	408.08000	377.51500	198.72400	-99.84620	-95.71290	-44.32250	307.67000	235.99100	212.36100	-98.30570	-56.82930	-91.73200	273.05900	97.98490	331.77200
-991.60500	-114.88900	-121.09000	-36.90980	408.12300	377.55900	198.73800	-99.81470	-95.68880	-44.30080	307.73000	236.04800	212.38800	-98.27780	-56.81930	-91.69810	273.11700	98.01870	331.82600
-991.50500	-114.84700	-121.05100	-36.88950	408.16500	377.60400	198.75200	-99.78320	-95.66470	-44.27910	307.79000	236.10600	212.41500	-98.24980	-56.80920	-91.66410	273.17600	98.05240	331.88100
-991.40500	-114.80500	-121.01300	-36.86910	408.20700	377.64900	198.76500	-99.75180	-95.64050	-44.25740	307.85100	236.16300	212.44100	-98.22190	-56.79920	-91.63020	273.23400	98.08630	331.93500
-991.30500	-114.76300	-120.97400	-36.84880	408.25000	377.69300	198.77900	-99.72030	-95.61630	-44.23560	307.91100	236.22100	212.46800	-98.19390	-56.78920	-91.59620	273.29300	98.12010	331.99000
-991.20500	-114.72200	-120.93500	-36.82850	408.29200	377.73800	198.79200	-99.68880	-95.59220	-44.21390	307.97100	236.27900	212.49500	-98.16600	-56.77910	-91.56230	273.35100	98.15400	332.04400
-991.10500	-114.68000	-120.89700	-36.80810	408.33500	377.78300	198.80600	-99.65730	-95.56800	-44.19220	308.03100	236.33600	212.52100	-98.13800	-56.76910	-91.52830	273.41000	98.18780	332.09900
-991.00500	-114.63800	-120.85800	-36.78780	408.37800	377.82800	198.82000	-99.62580	-95.54390	-44.17040	308.09100	236.39400	212.54800	-98.11010	-56.75910	-91.49440	273.46900	98.22180	332.15400
-990.90500	-114.59600	-120.81900	-36.76750	408.42000	377.87300	198.83300	-99.59430	-95.51970	-44.14870	308.15100	236.45200	212.57500	-98.08210	-56.74900	-91.46040	273.52700	98.25570	332.20800
-990.80500	-114.55500	-120.78100	-36.74710	408.46300	377.91800	198.84700	-99.56280	-95.49550	-44.12690	308.21200	236.51000	212.60200	-98.05410	-56.73900	-91.42640	273.58600	98.28960	332.26300
-990.70500	-114.51300	-120.74200	-36.72680	408.50500	377.96300	198.86100	-99.53120	-95.47130	-44.10520	308.27200	236.56800	212.62800	-98.02610	-56.72890	-91.39240	273.64500	98.32360	332.31800
-990.60500	-114.47100	-120.70300	-36.70650	408.54800	378.00800	198.87400	-99.49970	-95.44710	-44.08350	308.33200	236.62600	212.65500	-97.99810	-56.71890	-91.35840	273.70400	98.35770	332.37300
-990.50500	-114.42900	-120.66500	-36.68610	408.59100	378.05300	198.88800	-99.46820	-95.42290	-44.06170	308.39300	236.68300	212.68200	-97.97010	-56.70880	-91.32450	273.76200	98.39170	332.42700
-990.40500	-114.38700	-120.62600	-36.66580	408.63300	378.09800	198.90200	-99.43660	-95.39870	-44.04000	308.45300	236.74100	212.70900	-97.94210	-56.69870	-91.29050	273.82100	98.42570	332.48200
-990.30500	-114.34600	-120.58700	-36.64540	408.67600	378.14300	198.91600	-99.40510	-95.37450	-44.01820	308.51400	236.79900	212.73500	-97.91410	-56.68870	-91.25640	273.88000	98.45980	332.53700
-990.20500	-114.30400	-120.54900	-36.62510	408.71900	378.18800	198.92900	-99.37350	-95.35030	-43.99640	308.57400	236.85700	212.76200	-97.88610	-56.67860	-91.22240	273.93900	98.49390	332.59200
-990.10500	-114.26200	-120.51000	-36.60480	408.76200	378.23300	198.94300	-99.34190	-95.32600	-43.97470	308.63500	236.91600	212.78900	-97.85810	-56.66850	-91.18840	273.99800	98.52810	332.64700
-990.00500	-114.22000	-120.47100	-36.58440	408.80500	378.27800	198.95700	-99.31040	-95.30180	-43.95290	308.69500	236.97400	212.81600	-97.83010	-56.65840	-91.15440	274.05700	98.56220	332.70200
-989.90500	-114.17800	-120.43300	-36.56410	408.84800	378.32400	198.97000	-99.27880	-95.27760	-43.93110	308.75600	237.03200	212.84300	-97.80210	-56.64840	-91.12040	274.11600	98.59640	332.75700
-989.80500	-114.13700	-120.39400	-36.54370	408.89000	378.36900	198.98400	-99.24720	-95.25330	-43.90940	308.81700	237.09000	212.86900	-97.77400	-56.63830	-91.08630	274.17500	98.63060	332.81200
-989.70500	-114.09500	-120.35500	-36.52340	408.93300	378.41400	198.99800	-99.21560	-95.22910	-43.88760	308.87700	237.14800	212.89600	-97.74600	-56.62820	-91.05230	274.23400	98.66490	332.86700
-989.60500	-114.05300	-120.31700	-36.50300	408.97600	378.45900	199.01200	-99.18410	-95.20480	-43.86580	308.93800	237.20700	212.92300	-97.71790	-56.61810	-91.01820	274.29300	98.69910	332.92200
-989.50500	-114.01100	-120.27800	-36.48270	409.01900	378.50500	199.02500	-99.15250	-95.18050	-43.84410	308.99900	237.26500	212.95000	-97.68990	-56.60800	-90.98420	274.35200	98.73340	332.97700
-989.40500	-113.96900	-120.23900	-36.46230	409.06200	378.55000	199.03900	-99.12080	-95.15630	-43.82230	309.06000	237.32300	212.97700	-97.66180	-56.59790	-90.95010	274.41200	98.76770	333.03200
-989.30500	-113.92800	-120.20000	-36.44190	409.10500	378.59600	199.05300	-99.08920	-95.13200	-43.80050	309.12000	237.38200	213.00400	-97.63370	-56.58780	-90.91610	274.47100	98.80210	333.08800
-989.20600	-113.88600	-120.16200	-36.42160	409.14900	378.64100	199.06700	-99.05760	-95.10770	-43.77870	309.18100	237.44000	213.03100	-97.60570	-56.57770	-90.88200	274.53000	98.83640	333.14300
-989.10600	-113.84400	-120.12300	-36.40120	409.19200	378.68700	199.08000	-99.02600	-95.08340	-43.75690	309.24200	237.49900	213.05800	-97.57760	-56.56760	-90.84790	274.58900	98.87080	333.19800
-989.00600	-113.80200	-120.08400	-36.38090	409.23500	378.73200	199.09400	-98.99440	-95.05910	-43.73510	309.30300	237.55700	213.08400	-97.54950	-56.55750	-90.81390	274.64900	98.90520	333.25300
-988.90600	-113.76000	-120.04600	-36.36050	409.27800	378.77800	199.10800	-98.96270	-95.03480	-43.71330	309.36400	237.61600	213.11100	-97.52140	-56.54730	-90.77980	274.70800	98.93970	333.30900
-988.80600	-113.71800	-120.00700	-36.34010	409.32100	378.82300	199.12200	-98.93110	-95.01050	-43.69150	309.42500	237.67400	213.13800	-97.49330	-56.53720	-90.74570	274.76800	98.97410	333.36400
-988.70600	-113.67600	-119.96800	-36.31980	409.36400	378.86900	199.13600	-98.89940	-94.98620	-43.66970	309.48600	237.73300	213.16500	-97.46520	-56.52710	-90.71160	274.82700	99.00860	333.41900
-988.60600	-113.63500	-119.92900	-36.29940	409.40800	378.91400	199.14900	-98.86780	-94.96190	-43.64790	309.54700	237.79200	213.19200	-97.43710	-56.51700	-90.67750	274.88700	99.04320	333.47500
-988.50600	-113.59300	-119.89100	-36.27900	409.45100	378.96000	199.16300	-98.83610	-94.93760	-43.62610	309.60800	237.85000	213.21900	-97.40900	-56.50680	-90.64340	274.94600	99.07770	333.53000
-988.40600	-113.55100	-119.85200	-36.25870	409.49400	379.00600	199.17700	-98.80450	-94.91330	-43.60430	309.67000	237.90900	213.24600	-97.38090	-56.49670	-90.60930	275.00600	99.11230	333.58500
-988.30600	-113.50900	-119.81300	-36.23830	409.53800	379.05200	199.19100	-98.77280	-94.88890	-43.58250	309.73100	237.96800	213.27300	-97.35270	-56.48660	-90.57510	275.06500	99.14690	333.64100
-988.20600	-113.46700	-119.77400	-36.21790	409.58100	379.09700	199.20500	-98.74110	-94.86460	-43.56070	309.79200	238.02700	213.30000	-97.32460	-56.47640	-90.54100	275.12500	99.18150	333.69600
-988.10600	-113.42500	-119.73500	-36.19750	409.62400	379.14300	199.21900	-98.70940	-94.84020	-43.53890	309.85300	238.08600	213.32700	-97.29650	-56.46630	-90.50690	275.18500	99.21610	333.75200
-988.00600	-113.38300	-119.69700	-36.17720	409.66800	379.18900	199.23300	-98.67770	-94.81590	-43.51710	309.91500	238.14400	213.35400	-97.26830	-56.45610	-90.47270	275.24500	99.25080	333.80800
-987.90600	-113.34100	-119.65800	-36.15680	409.71100	379.23500	199.24600	-98.64600	-94.79150	-43.49520	309.97600	238.20300	213.38100	-97.24020	-56.44600	-90.43860	275.30400	99.28550	333.86300
-987.80600	-113.29900	-119.61900	-36.13640	409.75500	379.28100	199.26000	-98.61430	-94.76720	-43.47340	310.03700	238.26200	213.40800	-97.21200	-56.43580	-90.40440	275.36400	99.32020	333.91900
-987.70600	-113.25800	-119.58000	-36.11600	409.79800	379.32700	199.27400	-98.58260	-94.74280	-43.45160	310.09900	238.32100	213.43600	-97.18380	-56.42570	-90.37030	275.42400	99.35490	333.97400
-987.60600	-113.21600	-119.54200	-36.09570	409.84200	379.37300	199.28800	-98.55090	-94.71840	-43.42980	310.16000	238.38100	213.46300	-97.15570	-56.41550	-90.33610	275.48400	99.38970	334.03000
-987.50600	-113.17400	-119.50300	-36.07530	409.88600	379.41900	199.30200	-98.51920	-94.69400	-43.40790	310.22200	238.44000	213.49000	-97.12750	-56.40530	-90.30200	275.54400	99.42450	334.08600
-987.40600	-113.13200	-119.46400	-36.05490	409.92900	379.46500	199.31600	-98.48740	-94.66960	-43.38610	310.28300	238.49900	213.51700	-97.09930	-56.39520	-90.26780	275.60400	99.45930	334.14200
-987.30600	-113.09000	-119.42500	-36.03450	409.97300	379.51100	199.33000	-98.45570	-94.64520	-43.36430	310.34500	238.55800	213.54400	-97.07110	-56.38500	-90.23360	275.66400	99.49420	334.19700
-987.20600	-113.04800	-119.38600	-36.01410	410.01700	379.55700	199.34400	-98.42400	-94.62080	-43.34240	310.40600	238.61700	213.57100	-97.04290	-56.37480	-90.19950	275.72400	99.52910	334.25300
-987.10600	-113.00600	-119.34700	-35.99370	410.06000	379.60300	199.35800	-98.39220	-94.59640	-43.32060	310.46800	238.67600	213.59800	-97.01470	-56.36460	-90.16530	275.78400	99.56400	334.30900
-987.00600	-112.96400	-119.30900	-35.97330	410.10400	379.65000	199.37100	-98.36050	-94.57200	-43.29870	310.53000	238.73600	213.62500	-96.98650	-56.35450	-90.13110	275.84400	99.59890	334.36500
