time	x_f	y_f	z_f	Vx_f	Vy_f	Vz_f	x_nf	y_nf	z_nf	Vx_nf	Vy_nf	Vz_nf	x_kepl	y_kepl	z_kepl	Vx_kepl	Vy_kepl	Vz_kepl
-992.90500	-135.86600	-260.66500	-127.23700	225.14000	361.30400	216.03400	-119.38600	-173.70200	-115.87400	161.42900	156.58900	162.43300	-155.34200	-90.26150	-160.74700	187.15100	48.57980	198.08400
-992.80500	-135.84300	-260.62800	-127.21500	225.14800	361.31900	216.04100	-119.37000	-173.68600	-115.85800	161.44500	156.61200	162.44900	-155.32300	-90.25650	-160.72700	187.17100	48.59170	198.10500
-992.70500	-135.82000	-260.59100	-127.19300	225.15600	361.33300	216.04800	-119.35300	-173.67000	-115.84100	161.46100	156.63500	162.46400	-155.30400	-90.25150	-160.70700	187.19200	48.60360	198.12700
-992.60500	-135.79600	-260.55400	-127.17100	225.16300	361.34800	216.05600	-119.33700	-173.65400	-115.82400	161.47700	156.65800	162.47900	-155.28500	-90.24660	-160.68700	187.21200	48.61550	198.14800
-992.50500	-135.77300	-260.51700	-127.14900	225.17100	361.36300	216.06300	-119.32000	-173.63800	-115.80800	161.49300	156.68100	162.49500	-155.26500	-90.24160	-160.66600	187.23300	48.62740	198.16900
-992.40500	-135.75000	-260.48000	-127.12700	225.17900	361.37800	216.07000	-119.30400	-173.62200	-115.79100	161.50900	156.70400	162.51000	-155.24600	-90.23660	-160.64600	187.25300	48.63940	198.19000
-992.30500	-135.72700	-260.44300	-127.10500	225.18600	361.39200	216.07700	-119.28700	-173.60600	-115.77500	161.52500	156.72700	162.52600	-155.22700	-90.23170	-160.62600	187.27400	48.65130	198.21100
-992.20500	-135.70400	-260.40600	-127.08300	225.19400	361.40700	216.08400	-119.27100	-173.59000	-115.75800	161.54000	156.75000	162.54100	-155.20800	-90.22670	-160.60500	187.29400	48.66320	198.23300
-992.10500	-135.68100	-260.36900	-127.06000	225.20200	361.42200	216.09100	-119.25400	-173.57400	-115.74100	161.55600	156.77400	162.55600	-155.18900	-90.22170	-160.58500	187.31500	48.67510	198.25400
-992.00500	-135.65800	-260.33200	-127.03800	225.20900	361.43700	216.09900	-119.23700	-173.55800	-115.72500	161.57200	156.79700	162.57200	-155.17000	-90.21670	-160.56500	187.33500	48.68710	198.27500
-991.90500	-135.63500	-260.29500	-127.01600	225.21700	361.45100	216.10600	-119.22100	-173.54200	-115.70800	161.58800	156.82000	162.58700	-155.15000	-90.21170	-160.54500	187.35600	48.69900	198.29600
-991.80500	-135.61200	-260.25800	-126.99400	225.22500	361.46600	216.11300	-119.20400	-173.52500	-115.69100	161.60400	156.84300	162.60300	-155.13100	-90.20680	-160.52400	187.37600	48.71090	198.31800
-991.70500	-135.58900	-260.22100	-126.97200	225.23200	361.48100	216.12000	-119.18800	-173.50900	-115.67500	161.62000	156.86600	162.61800	-155.11200	-90.20180	-160.50400	187.39700	48.72290	198.33900
-991.60500	-135.56600	-260.18400	-126.95000	225.24000	361.49500	216.12700	-119.17100	-173.49300	-115.65800	161.63600	156.88900	162.63400	-155.09300	-90.19680	-160.48400	187.41700	48.73480	198.36000
-991.50500	-135.54300	-260.14700	-126.92800	225.24800	361.51000	216.13500	-119.15500	-173.47700	-115.64200	161.65200	156.91300	162.64900	-155.07400	-90.19180	-160.46300	187.43800	48.74680	198.38100
-991.40500	-135.52000	-260.11000	-126.90600	225.25500	361.52500	216.14200	-119.13800	-173.46100	-115.62500	161.66800	156.93600	162.66500	-155.05500	-90.18680	-160.44300	187.45800	48.75870	198.40300
-991.30500	-135.49700	-260.07300	-126.88400	225.26300	361.54000	216.14900	-119.12200	-173.44500	-115.60800	161.68400	156.95900	162.68000	-155.03500	-90.18180	-160.42300	187.47900	48.77070	198.42400
-991.20500	-135.47400	-260.03600	-126.86200	225.27100	361.55500	216.15600	-119.10500	-173.42900	-115.59200	161.70000	156.98200	162.69500	-155.01600	-90.17680	-160.40300	187.50000	48.78260	198.44500
-991.10500	-135.45100	-259.99900	-126.83900	225.27800	361.56900	216.16300	-119.08900	-173.41300	-115.57500	161.71500	157.00500	162.71100	-154.99700	-90.17190	-160.38200	187.52000	48.79460	198.46600
-991.00500	-135.42800	-259.96200	-126.81700	225.28600	361.58400	216.17100	-119.07200	-173.39700	-115.55800	161.73100	157.02800	162.72600	-154.97800	-90.16690	-160.36200	187.54100	48.80660	198.48800
-990.90500	-135.40500	-259.92600	-126.79500	225.29400	361.59900	216.17800	-119.05600	-173.38100	-115.54200	161.74700	157.05200	162.74200	-154.95900	-90.16190	-160.34200	187.56100	48.81850	198.50900
-990.80500	-135.38200	-259.88900	-126.77300	225.30200	361.61400	216.18500	-119.03900	-173.36500	-115.52500	161.76300	157.07500	162.75700	-154.94000	-90.15690	-160.32100	187.58200	48.83050	198.53000
-990.70500	-135.35900	-259.85200	-126.75100	225.30900	361.62800	216.19200	-119.02300	-173.34900	-115.50800	161.77900	157.09800	162.77300	-154.92000	-90.15190	-160.30100	187.60200	48.84250	198.55200
-990.60500	-135.33600	-259.81500	-126.72900	225.31700	361.64300	216.19900	-119.00600	-173.33300	-115.49200	161.79500	157.12100	162.78800	-154.90100	-90.14690	-160.28100	187.62300	48.85450	198.57300
-990.50500	-135.31300	-259.77800	-126.70700	225.32500	361.65800	216.20700	-118.98900	-173.31700	-115.47500	161.81100	157.14400	162.80400	-154.88200	-90.14190	-160.26000	187.64400	48.86640	198.59400
-990.40500	-135.29000	-259.74100	-126.68500	225.33200	361.67300	216.21400	-118.97300	-173.30100	-115.45900	161.82700	157.16800	162.81900	-154.86300	-90.13690	-160.24000	187.66400	48.87840	198.61600
-990.30500	-135.26700	-259.70400	-126.66300	225.34000	361.68800	216.22100	-118.95600	-173.28500	-115.44200	161.84300	157.19100	162.83500	-154.84400	-90.13190	-160.22000	187.68500	48.89040	198.63700
-990.20500	-135.24400	-259.66700	-126.64000	225.34800	361.70300	216.22800	-118.94000	-173.26900	-115.42500	161.85900	157.21400	162.85000	-154.82400	-90.12690	-160.19900	187.70500	48.90240	198.65800
-990.10500	-135.22100	-259.63000	-126.61800	225.35600	361.71700	216.23600	-118.92300	-173.25200	-115.40900	161.87500	157.23700	162.86600	-154.80500	-90.12190	-160.17900	187.72600	48.91440	198.67900
-990.00500	-135.19800	-259.59300	-126.59600	225.36300	361.73200	216.24300	-118.90700	-173.23600	-115.39200	161.89100	157.26100	162.88100	-154.78600	-90.11690	-160.15900	187.74700	48.92640	198.70100
-989.90500	-135.17500	-259.55600	-126.57400	225.37100	361.74700	216.25000	-118.89000	-173.22000	-115.37500	161.90700	157.28400	162.89700	-154.76700	-90.11190	-160.13900	187.76700	48.93840	198.72200
-989.80500	-135.15100	-259.51900	-126.55200	225.37900	361.76200	216.25700	-118.87400	-173.20400	-115.35900	161.92300	157.30700	162.91200	-154.74800	-90.10690	-160.11800	187.78800	48.95040	198.74300
-989.70500	-135.12800	-259.48200	-126.53000	225.38600	361.77700	216.26500	-118.85700	-173.18800	-115.34200	161.93900	157.33000	162.92800	-154.72800	-90.10190	-160.09800	187.80800	48.96240	198.76500
-989.60500	-135.10500	-259.44500	-126.50800	225.39400	361.79200	216.27200	-118.84000	-173.17200	-115.32500	161.95500	157.35400	162.94300	-154.70900	-90.09690	-160.07800	187.82900	48.97440	198.78600
-989.50500	-135.08200	-259.40800	-126.48600	225.40200	361.80600	216.27900	-118.82400	-173.15600	-115.30900	161.97100	157.37700	162.95900	-154.69000	-90.09190	-160.05700	187.85000	48.98650	198.80700
-989.40500	-135.05900	-259.37100	-126.46300	225.41000	361.82100	216.28600	-118.80700	-173.14000	-115.29200	161.98700	157.40000	162.97400	-154.67100	-90.08690	-160.03700	187.87000	48.99850	198.82900
-989.30500	-135.03600	-259.33400	-126.44100	225.41700	361.83600	216.29300	-118.79100	-173.12400	-115.27500	162.00300	157.42400	162.99000	-154.65200	-90.08180	-160.01700	187.89100	49.01050	198.85000
-989.20600	-135.01300	-259.29700	-126.41900	225.42500	361.85100	216.30100	-118.77400	-173.10800	-115.25900	162.01900	157.44700	163.00500	-154.63200	-90.07680	-159.99600	187.91200	49.02250	198.87200
-989.10600	-134.99000	-259.26000	-126.39700	225.43300	361.86600	216.30800	-118.75800	-173.09200	-115.24200	162.03500	157.47000	163.02100	-154.61300	-90.07180	-159.97600	187.93200	49.03460	198.89300
-989.00600	-134.96700	-259.22300	-126.37500	225.44100	361.88100	216.31500	-118.74100	-173.07500	-115.22500	162.05100	157.49400	163.03600	-154.59400	-90.06680	-159.95600	187.95300	49.04660	198.91400
-988.90600	-134.94400	-259.18600	-126.35300	225.44800	361.89600	216.32200	-118.72400	-173.05900	-115.20900	162.06700	157.51700	163.05200	-154.57500	-90.06180	-159.93500	187.97400	49.05860	198.93600
-988.80600	-134.92100	-259.14900	-126.33100	225.45600	361.91000	216.33000	-118.70800	-173.04300	-115.19200	162.08300	157.54000	163.06700	-154.55500	-90.05680	-159.91500	187.99400	49.07070	198.95700
-988.70600	-134.89800	-259.11200	-126.30900	225.46400	361.92500	216.33700	-118.69100	-173.02700	-115.17500	162.09900	157.56400	163.08300	-154.53600	-90.05170	-159.89500	188.01500	49.08270	198.97800
-988.60600	-134.87500	-259.07500	-126.28600	225.47200	361.94000	216.34400	-118.67500	-173.01100	-115.15900	162.11500	157.58700	163.09800	-154.51700	-90.04670	-159.87400	188.03600	49.09480	199.00000
-988.50600	-134.85200	-259.03800	-126.26400	225.47900	361.95500	216.35200	-118.65800	-172.99500	-115.14200	162.13100	157.61000	163.11400	-154.49800	-90.04170	-159.85400	188.05600	49.10680	199.02100
-988.40600	-134.82900	-259.00100	-126.24200	225.48700	361.97000	216.35900	-118.64200	-172.97900	-115.12500	162.14700	157.63400	163.12900	-154.47900	-90.03670	-159.83300	188.07700	49.11890	199.04300
-988.30600	-134.80600	-258.96400	-126.22000	225.49500	361.98500	216.36600	-118.62500	-172.96300	-115.10800	162.16300	157.65700	163.14500	-154.45900	-90.03160	-159.81300	188.09800	49.13090	199.06400
-988.20600	-134.78200	-258.92600	-126.19800	225.50300	362.00000	216.37300	-118.60800	-172.94600	-115.09200	162.17900	157.68000	163.16000	-154.44000	-90.02660	-159.79300	188.11800	49.14300	199.08600
-988.10600	-134.75900	-258.88900	-126.17600	225.51000	362.01500	216.38100	-118.59200	-172.93000	-115.07500	162.19500	157.70400	163.17600	-154.42100	-90.02160	-159.77200	188.13900	49.15510	199.10700
-988.00600	-134.73600	-258.85200	-126.15400	225.51800	362.03000	216.38800	-118.57500	-172.91400	-115.05800	162.21100	157.72700	163.19200	-154.40200	-90.01660	-159.75200	188.16000	49.16710	199.12800
-987.90600	-134.71300	-258.81500	-126.13200	225.52600	362.04500	216.39500	-118.55900	-172.89800	-115.04200	162.22700	157.75000	163.20700	-154.38200	-90.01150	-159.73200	188.18100	49.17920	199.15000
-987.80600	-134.69000	-258.77800	-126.10900	225.53400	362.06000	216.40200	-118.54200	-172.88200	-115.02500	162.24300	157.77400	163.22300	-154.36300	-90.00650	-159.71100	188.20100	49.19130	199.17100
-987.70600	-134.66700	-258.74100	-126.08700	225.54100	362.07400	216.41000	-118.52500	-172.86600	-115.00800	162.25900	157.79700	163.23800	-154.34400	-90.00150	-159.69100	188.22200	49.20340	199.19300
-987.60600	-134.64400	-258.70400	-126.06500	225.54900	362.08900	216.41700	-118.50900	-172.85000	-114.99200	162.27500	157.82100	163.25400	-154.32500	-89.99640	-159.67100	188.24300	49.21550	199.21400
-987.50600	-134.62100	-258.66700	-126.04300	225.55700	362.10400	216.42400	-118.49200	-172.83400	-114.97500	162.29100	157.84400	163.26900	-154.30500	-89.99140	-159.65000	188.26300	49.22750	199.23600
-987.40600	-134.59800	-258.63000	-126.02100	225.56500	362.11900	216.43200	-118.47600	-172.81700	-114.95800	162.30700	157.86700	163.28500	-154.28600	-89.98640	-159.63000	188.28400	49.23960	199.25700
-987.30600	-134.57500	-258.59300	-125.99900	225.57300	362.13400	216.43900	-118.45900	-172.80100	-114.94200	162.32300	157.89100	163.30100	-154.26700	-89.98130	-159.60900	188.30500	49.25170	199.27800
-987.20600	-134.55200	-258.55600	-125.97700	225.58000	362.14900	216.44600	-118.44200	-172.78500	-114.92500	162.33900	157.91400	163.31600	-154.24800	-89.97630	-159.58900	188.32600	49.26380	199.30000
-987.10600	-134.52900	-258.51900	-125.95500	225.58800	362.16400	216.45300	-118.42600	-172.76900	-114.90800	162.35500	157.93800	163.33200	-154.22800	-89.97130	-159.56900	188.34600	49.27590	199.32100
-987.00600	-134.50600	-258.48200	-125.93200	225.59600	362.17900	216.46100	-118.40900	-172.75300	-114.89100	162.37100	157.96100	163.34700	-154.20900	-89.96620	-159.54800	188.36700	49.28800	199.34300
