time	x_f	y_f	z_f	Vx_f	Vy_f	Vz_f	x_nf	y_nf	z_nf	Vx_nf	Vy_nf	Vz_nf	x_kepl	y_kepl	z_kepl	Vx_kepl	Vy_kepl	Vz_kepl
-996.90400	-118.23800	-158.90800	-59.26740	332.94700	389.03700	214.16900	-102.16200	-120.81500	-64.54380	246.48000	225.61100	209.01900	-107.34700	-69.17800	-114.56500	235.36300	88.98540	301.91000
-996.80400	-118.20400	-158.86800	-59.24550	332.97200	389.07000	214.18200	-102.13700	-120.79200	-64.52250	246.51800	225.65600	209.04300	-107.32300	-69.16890	-114.53400	235.40200	89.01070	301.95200
-996.70400	-118.17000	-158.82900	-59.22360	332.99700	389.10300	214.19400	-102.11200	-120.76900	-64.50110	246.55600	225.70100	209.06700	-107.29900	-69.15980	-114.50300	235.44100	89.03600	301.99400
-996.60400	-118.13600	-158.78900	-59.20170	333.02100	389.13700	214.20700	-102.08700	-120.74600	-64.47970	246.59300	225.74500	209.09100	-107.27500	-69.15070	-114.47200	235.48000	89.06140	302.03600
-996.50400	-118.10200	-158.74900	-59.17980	333.04600	389.17000	214.21900	-102.06100	-120.72300	-64.45830	246.63100	225.79000	209.11500	-107.25000	-69.14160	-114.44100	235.52000	89.08670	302.07800
-996.40400	-118.06800	-158.70900	-59.15790	333.07100	389.20300	214.23100	-102.03600	-120.70000	-64.43690	246.66900	225.83500	209.13900	-107.22600	-69.13250	-114.41100	235.55900	89.11210	302.12000
-996.30400	-118.03400	-158.66900	-59.13600	333.09600	389.23600	214.24400	-102.01100	-120.67700	-64.41550	246.70700	225.88000	209.16200	-107.20200	-69.12330	-114.38000	235.59800	89.13750	302.16200
-996.20400	-118.00000	-158.63000	-59.11410	333.12000	389.27000	214.25600	-101.98600	-120.65400	-64.39410	246.74500	225.92400	209.18600	-107.17800	-69.11420	-114.34900	235.63800	89.16290	302.20400
-996.10400	-117.96500	-158.59000	-59.09220	333.14500	389.30300	214.26900	-101.96000	-120.63000	-64.37280	246.78300	225.96900	209.21000	-107.15400	-69.10510	-114.31800	235.67700	89.18830	302.24600
-996.00400	-117.93100	-158.55000	-59.07030	333.17000	389.33600	214.28100	-101.93500	-120.60700	-64.35140	246.82100	226.01400	209.23400	-107.13000	-69.09600	-114.28700	235.71700	89.21370	302.28800
-995.90400	-117.89700	-158.51000	-59.04830	333.19500	389.37000	214.29400	-101.91000	-120.58400	-64.33000	246.85800	226.05900	209.25800	-107.10600	-69.08690	-114.25600	235.75600	89.23920	302.33000
-995.80400	-117.86300	-158.47000	-59.02640	333.22000	389.40300	214.30600	-101.88500	-120.56100	-64.30860	246.89600	226.10400	209.28200	-107.08200	-69.07770	-114.22500	235.79600	89.26460	302.37300
-995.70400	-117.82900	-158.43000	-59.00450	333.24500	389.43700	214.31800	-101.85900	-120.53800	-64.28710	246.93400	226.14900	209.30600	-107.05800	-69.06860	-114.19400	235.83500	89.29010	302.41500
-995.60400	-117.79500	-158.39100	-58.98260	333.26900	389.47000	214.33100	-101.83400	-120.51500	-64.26570	246.97200	226.19400	209.33000	-107.03300	-69.05950	-114.16300	235.87500	89.31560	302.45700
-995.50400	-117.76100	-158.35100	-58.96070	333.29400	389.50400	214.34300	-101.80900	-120.49200	-64.24430	247.01000	226.23800	209.35400	-107.00900	-69.05030	-114.13200	235.91400	89.34110	302.49900
-995.40400	-117.72700	-158.31100	-58.93870	333.31900	389.53700	214.35600	-101.78400	-120.46900	-64.22290	247.04800	226.28300	209.37800	-106.98500	-69.04120	-114.10100	235.95400	89.36660	302.54100
-995.30400	-117.69300	-158.27100	-58.91680	333.34400	389.57100	214.36800	-101.75800	-120.44500	-64.20150	247.08600	226.32800	209.40200	-106.96100	-69.03200	-114.07000	235.99300	89.39210	302.58300
-995.20400	-117.65900	-158.23100	-58.89490	333.36900	389.60400	214.38100	-101.73300	-120.42200	-64.18010	247.12400	226.37300	209.42600	-106.93700	-69.02290	-114.03900	236.03300	89.41760	302.62500
-995.10400	-117.62500	-158.19100	-58.87300	333.39400	389.63800	214.39300	-101.70800	-120.39900	-64.15870	247.16200	226.41900	209.45000	-106.91300	-69.01380	-114.00900	236.07200	89.44320	302.66800
-995.00400	-117.59100	-158.15200	-58.85100	333.41900	389.67100	214.40600	-101.68300	-120.37600	-64.13720	247.20000	226.46400	209.47400	-106.88900	-69.00460	-113.97800	236.11200	89.46880	302.71000
-994.90400	-117.55600	-158.11200	-58.82910	333.44400	389.70500	214.41800	-101.65700	-120.35300	-64.11580	247.23900	226.50900	209.49800	-106.86500	-68.99550	-113.94700	236.15200	89.49440	302.75200
-994.80400	-117.52200	-158.07200	-58.80720	333.46900	389.73800	214.43100	-101.63200	-120.33000	-64.09440	247.27700	226.55400	209.52200	-106.84000	-68.98630	-113.91600	236.19100	89.52000	302.79400
-994.70400	-117.48800	-158.03200	-58.78530	333.49400	389.77200	214.44300	-101.60700	-120.30600	-64.07300	247.31500	226.59900	209.54600	-106.81600	-68.97710	-113.88500	236.23100	89.54560	302.83700
-994.60400	-117.45400	-157.99200	-58.76330	333.51900	389.80600	214.45600	-101.58100	-120.28300	-64.05150	247.35300	226.64400	209.57000	-106.79200	-68.96800	-113.85400	236.27100	89.57120	302.87900
-994.50400	-117.42000	-157.95200	-58.74140	333.54400	389.83900	214.46800	-101.55600	-120.26000	-64.03010	247.39100	226.68900	209.59400	-106.76800	-68.95880	-113.82300	236.31000	89.59680	302.92100
-994.40400	-117.38600	-157.91200	-58.71950	333.56900	389.87300	214.48100	-101.53100	-120.23700	-64.00870	247.42900	226.73400	209.61800	-106.74400	-68.94970	-113.79200	236.35000	89.62250	302.96400
-994.30400	-117.35200	-157.87300	-58.69750	333.59400	389.90700	214.49300	-101.50500	-120.21400	-63.98720	247.46700	226.78000	209.64200	-106.72000	-68.94050	-113.76100	236.39000	89.64810	303.00600
-994.20400	-117.31800	-157.83300	-58.67560	333.61900	389.94000	214.50600	-101.48000	-120.19100	-63.96580	247.50600	226.82500	209.66600	-106.69500	-68.93130	-113.73000	236.42900	89.67380	303.04800
-994.10400	-117.28400	-157.79300	-58.65360	333.64400	389.97400	214.51800	-101.45500	-120.16700	-63.94430	247.54400	226.87000	209.69100	-106.67100	-68.92220	-113.69900	236.46900	89.69950	303.09100
-994.00400	-117.24900	-157.75300	-58.63170	333.66900	390.00800	214.53100	-101.43000	-120.14400	-63.92290	247.58200	226.91500	209.71500	-106.64700	-68.91300	-113.66800	236.50900	89.72520	303.13300
-993.90400	-117.21500	-157.71300	-58.60980	333.69400	390.04200	214.54300	-101.40400	-120.12100	-63.90140	247.62000	226.96100	209.73900	-106.62300	-68.90380	-113.63700	236.54900	89.75100	303.17600
-993.80400	-117.18100	-157.67300	-58.58780	333.71900	390.07500	214.55600	-101.37900	-120.09800	-63.88000	247.65900	227.00600	209.76300	-106.59900	-68.89460	-113.60600	236.58900	89.77670	303.21800
-993.70400	-117.14700	-157.63300	-58.56590	333.74400	390.10900	214.56900	-101.35400	-120.07400	-63.85850	247.69700	227.05100	209.78700	-106.57400	-68.88540	-113.57500	236.62900	89.80250	303.26100
-993.60400	-117.11300	-157.59300	-58.54390	333.77000	390.14300	214.58100	-101.32800	-120.05100	-63.83710	247.73500	227.09700	209.81100	-106.55000	-68.87630	-113.54400	236.66800	89.82830	303.30300
-993.50400	-117.07900	-157.55300	-58.52200	333.79500	390.17700	214.59400	-101.30300	-120.02800	-63.81560	247.77400	227.14200	209.83500	-106.52600	-68.86710	-113.51300	236.70800	89.85400	303.34600
-993.40400	-117.04500	-157.51400	-58.50000	333.82000	390.21100	214.60600	-101.27800	-120.00500	-63.79420	247.81200	227.18800	209.85900	-106.50200	-68.85790	-113.48200	236.74800	89.87980	303.38800
-993.30500	-117.01000	-157.47400	-58.47810	333.84500	390.24500	214.61900	-101.25200	-119.98200	-63.77270	247.85000	227.23300	209.88400	-106.47800	-68.84870	-113.45100	236.78800	89.90570	303.43100
-993.20500	-116.97600	-157.43400	-58.45610	333.87000	390.27900	214.63100	-101.22700	-119.95800	-63.75120	247.88900	227.27900	209.90800	-106.45300	-68.83950	-113.42000	236.82800	89.93150	303.47300
-993.10500	-116.94200	-157.39400	-58.43420	333.89500	390.31200	214.64400	-101.20100	-119.93500	-63.72980	247.92700	227.32400	209.93200	-106.42900	-68.83030	-113.38900	236.86800	89.95730	303.51600
-993.00500	-116.90800	-157.35400	-58.41220	333.92100	390.34600	214.65700	-101.17600	-119.91200	-63.70830	247.96500	227.37000	209.95600	-106.40500	-68.82110	-113.35800	236.90800	89.98320	303.55800
-992.90500	-116.87400	-157.31400	-58.39030	333.94600	390.38000	214.66900	-101.15100	-119.88900	-63.68680	248.00400	227.41500	209.98000	-106.38100	-68.81190	-113.32600	236.94800	90.00900	303.60100
-992.80500	-116.84000	-157.27400	-58.36830	333.97100	390.41400	214.68200	-101.12500	-119.86500	-63.66530	248.04200	227.46100	210.00400	-106.35600	-68.80270	-113.29500	236.98800	90.03490	303.64400
-992.70500	-116.80600	-157.23400	-58.34640	333.99600	390.44800	214.69400	-101.10000	-119.84200	-63.64390	248.08100	227.50600	210.02900	-106.33200	-68.79350	-113.26400	237.02800	90.06080	303.68600
-992.60500	-116.77100	-157.19400	-58.32440	334.02200	390.48200	214.70700	-101.07500	-119.81900	-63.62240	248.11900	227.55200	210.05300	-106.30800	-68.78430	-113.23300	237.06800	90.08680	303.72900
-992.50500	-116.73700	-157.15400	-58.30240	334.04700	390.51600	214.72000	-101.04900	-119.79500	-63.60090	248.15800	227.59800	210.07700	-106.28400	-68.77510	-113.20200	237.10800	90.11270	303.77200
-992.40500	-116.70300	-157.11400	-58.28050	334.07200	390.55000	214.73200	-101.02400	-119.77200	-63.57940	248.19600	227.64300	210.10100	-106.25900	-68.76580	-113.17100	237.14800	90.13860	303.81400
-992.30500	-116.66900	-157.07400	-58.25850	334.09800	390.58500	214.74500	-100.99900	-119.74900	-63.55790	248.23500	227.68900	210.12600	-106.23500	-68.75660	-113.14000	237.18800	90.16460	303.85700
-992.20500	-116.63500	-157.03400	-58.23660	334.12300	390.61900	214.75800	-100.97300	-119.72600	-63.53640	248.27300	227.73500	210.15000	-106.21100	-68.74740	-113.10900	237.22900	90.19060	303.90000
-992.10500	-116.60100	-156.99400	-58.21460	334.14800	390.65300	214.77000	-100.94800	-119.70200	-63.51490	248.31200	227.78000	210.17400	-106.18700	-68.73820	-113.07800	237.26900	90.21660	303.94300
-992.00500	-116.56600	-156.95500	-58.19260	334.17400	390.68700	214.78300	-100.92200	-119.67900	-63.49340	248.35100	227.82600	210.19800	-106.16200	-68.72890	-113.04700	237.30900	90.24260	303.98500
-991.90500	-116.53200	-156.91500	-58.17070	334.19900	390.72100	214.79600	-100.89700	-119.65600	-63.47190	248.38900	227.87200	210.22300	-106.13800	-68.71970	-113.01600	237.34900	90.26860	304.02800
-991.80500	-116.49800	-156.87500	-58.14870	334.22400	390.75500	214.80800	-100.87200	-119.63200	-63.45040	248.42800	227.91800	210.24700	-106.11400	-68.71050	-112.98500	237.38900	90.29460	304.07100
-991.70500	-116.46400	-156.83500	-58.12670	334.25000	390.78900	214.82100	-100.84600	-119.60900	-63.42890	248.46600	227.96400	210.27100	-106.09000	-68.70120	-112.95400	237.43000	90.32070	304.11400
-991.60500	-116.43000	-156.79500	-58.10480	334.27500	390.82400	214.83400	-100.82100	-119.58600	-63.40740	248.50500	228.00900	210.29600	-106.06500	-68.69200	-112.92200	237.47000	90.34670	304.15700
-991.50500	-116.39600	-156.75500	-58.08280	334.30100	390.85800	214.84600	-100.79500	-119.56200	-63.38590	248.54400	228.05500	210.32000	-106.04100	-68.68280	-112.89100	237.51000	90.37280	304.20000
-991.40500	-116.36100	-156.71500	-58.06080	334.32600	390.89200	214.85900	-100.77000	-119.53900	-63.36440	248.58200	228.10100	210.34400	-106.01700	-68.67350	-112.86000	237.55000	90.39890	304.24200
-991.30500	-116.32700	-156.67500	-58.03880	334.35100	390.92600	214.87200	-100.74400	-119.51600	-63.34290	248.62100	228.14700	210.36900	-105.99200	-68.66430	-112.82900	237.59100	90.42500	304.28500
-991.20500	-116.29300	-156.63500	-58.01690	334.37700	390.96100	214.88400	-100.71900	-119.49200	-63.32140	248.66000	228.19300	210.39300	-105.96800	-68.65500	-112.79800	237.63100	90.45110	304.32800
-991.10500	-116.25900	-156.59500	-57.99490	334.40200	390.99500	214.89700	-100.69400	-119.46900	-63.29990	248.69900	228.23900	210.41700	-105.94400	-68.64580	-112.76700	237.67100	90.47730	304.37100
-991.00500	-116.22500	-156.55500	-57.97290	334.42800	391.02900	214.91000	-100.66800	-119.44600	-63.27830	248.73700	228.28500	210.44200	-105.92000	-68.63650	-112.73600	237.71200	90.50340	304.41400
-990.90500	-116.19000	-156.51500	-57.95090	334.45300	391.06400	214.92300	-100.64300	-119.42200	-63.25680	248.77600	228.33100	210.46600	-105.89500	-68.62730	-112.70500	237.75200	90.52960	304.45700
-990.80500	-116.15600	-156.47500	-57.92900	334.47900	391.09800	214.93500	-100.61700	-119.39900	-63.23530	248.81500	228.37700	210.49000	-105.87100	-68.61800	-112.67300	237.79200	90.55580	304.50000
-990.70500	-116.12200	-156.43500	-57.90700	334.50400	391.13200	214.94800	-100.59200	-119.37600	-63.21380	248.85400	228.42300	210.51500	-105.84700	-68.60870	-112.64200	237.83300	90.58200	304.54300
-990.60500	-116.08800	-156.39500	-57.88500	334.53000	391.16700	214.96100	-100.56600	-119.35200	-63.19220	248.89300	228.46900	210.53900	-105.82200	-68.59950	-112.61100	237.87300	90.60820	304.58600
-990.50500	-116.05400	-156.35500	-57.86300	334.55600	391.20100	214.97300	-100.54100	-119.32900	-63.17070	248.93100	228.51500	210.56400	-105.79800	-68.59020	-112.58000	237.91400	90.63440	304.62900
-990.40500	-116.01900	-156.31500	-57.84100	334.58100	391.23600	214.98600	-100.51500	-119.30600	-63.14920	248.97000	228.56100	210.58800	-105.77400	-68.58090	-112.54900	237.95400	90.66070	304.67200
-990.30500	-115.98500	-156.27500	-57.81900	334.60700	391.27000	214.99900	-100.49000	-119.28200	-63.12760	249.00900	228.60800	210.61200	-105.74900	-68.57160	-112.51800	237.99500	90.68690	304.71500
-990.20500	-115.95100	-156.23500	-57.79700	334.63200	391.30500	215.01200	-100.46500	-119.25900	-63.10610	249.04800	228.65400	210.63700	-105.72500	-68.56240	-112.48700	238.03500	90.71320	304.75900
-990.10500	-115.91700	-156.19500	-57.77510	334.65800	391.33900	215.02500	-100.43900	-119.23500	-63.08450	249.08700	228.70000	210.66100	-105.70100	-68.55310	-112.45500	238.07600	90.73950	304.80200
-990.00500	-115.88200	-156.15500	-57.75310	334.68400	391.37400	215.03700	-100.41400	-119.21200	-63.06300	249.12600	228.74600	210.68600	-105.67600	-68.54380	-112.42400	238.11600	90.76580	304.84500
-989.90500	-115.84800	-156.11500	-57.73110	334.70900	391.40800	215.05000	-100.38800	-119.18900	-63.04150	249.16500	228.79200	210.71000	-105.65200	-68.53450	-112.39300	238.15700	90.79210	304.88800
-989.80500	-115.81400	-156.07500	-57.70910	334.73500	391.44300	215.06300	-100.36300	-119.16500	-63.01990	249.20400	228.83900	210.73500	-105.62700	-68.52520	-112.36200	238.19800	90.81850	304.93100
-989.70500	-115.78000	-156.03500	-57.68710	334.76000	391.47700	215.07600	-100.33700	-119.14200	-62.99830	249.24300	228.88500	210.75900	-105.60300	-68.51600	-112.33100	238.23800	90.84480	304.97400
-989.60500	-115.74500	-155.99500	-57.66510	334.78600	391.51200	215.08800	-100.31200	-119.11800	-62.97680	249.28200	228.93100	210.78400	-105.57900	-68.50670	-112.29900	238.27900	90.87120	305.01800
-989.50500	-115.71100	-155.95500	-57.64310	334.81200	391.54700	215.10100	-100.28600	-119.09500	-62.95520	249.32100	228.97800	210.80800	-105.55400	-68.49740	-112.26800	238.31900	90.89760	305.06100
-989.40500	-115.67700	-155.91400	-57.62110	334.83800	391.58100	215.11400	-100.26100	-119.07200	-62.93370	249.36000	229.02400	210.83300	-105.53000	-68.48810	-112.23700	238.36000	90.92390	305.10400
-989.30500	-115.64300	-155.87400	-57.59910	334.86300	391.61600	215.12700	-100.23500	-119.04800	-62.91210	249.39900	229.07000	210.85700	-105.50600	-68.47880	-112.20600	238.40100	90.95030	305.14700
-989.20600	-115.60800	-155.83400	-57.57710	334.88900	391.65100	215.14000	-100.21000	-119.02500	-62.89050	249.43800	229.11700	210.88200	-105.48100	-68.46950	-112.17500	238.44100	90.97680	305.19100
-989.10600	-115.57400	-155.79400	-57.55510	334.91500	391.68500	215.15200	-100.18400	-119.00100	-62.86900	249.47700	229.16300	210.90600	-105.45700	-68.46020	-112.14300	238.48200	91.00320	305.23400
-989.00600	-115.54000	-155.75400	-57.53310	334.94100	391.72000	215.16500	-100.15900	-118.97800	-62.84740	249.51600	229.21000	210.93100	-105.43200	-68.45090	-112.11200	238.52300	91.02970	305.27700
-988.90600	-115.50600	-155.71400	-57.51110	334.96600	391.75500	215.17800	-100.13300	-118.95400	-62.82580	249.55500	229.25600	210.95500	-105.40800	-68.44150	-112.08100	238.56400	91.05610	305.32100
-988.80600	-115.47100	-155.67400	-57.48910	334.99200	391.79000	215.19100	-100.10800	-118.93100	-62.80420	249.59500	229.30300	210.98000	-105.38400	-68.43220	-112.05000	238.60500	91.08260	305.36400
-988.70600	-115.43700	-155.63400	-57.46710	335.01800	391.82500	215.20400	-100.08200	-118.90800	-62.78270	249.63400	229.34900	211.00500	-105.35900	-68.42290	-112.01900	238.64500	91.10910	305.40700
-988.60600	-115.40300	-155.59400	-57.44500	335.04400	391.85900	215.21700	-100.05600	-118.88400	-62.76110	249.67300	229.39600	211.02900	-105.33500	-68.41360	-111.98700	238.68600	91.13560	305.45100
-988.50600	-115.36900	-155.55400	-57.42300	335.07000	391.89400	215.23000	-100.03100	-118.86100	-62.73950	249.71200	229.44200	211.05400	-105.31000	-68.40430	-111.95600	238.72700	91.16220	305.49400
-988.40600	-115.33400	-155.51400	-57.40100	335.09500	391.92900	215.24200	-100.00500	-118.83700	-62.71790	249.75100	229.48900	211.07800	-105.28600	-68.39490	-111.92500	238.76800	91.18870	305.53800
-988.30600	-115.30000	-155.47400	-57.37900	335.12100	391.96400	215.25500	-99.97990	-118.81400	-62.69630	249.79100	229.53600	211.10300	-105.26200	-68.38560	-111.89400	238.80900	91.21530	305.58100
-988.20600	-115.26600	-155.43400	-57.35700	335.14700	391.99900	215.26800	-99.95430	-118.79000	-62.67470	249.83000	229.58200	211.12800	-105.23700	-68.37630	-111.86200	238.85000	91.24180	305.62500
-988.10600	-115.23200	-155.39400	-57.33500	335.17300	392.03400	215.28100	-99.92870	-118.76700	-62.65310	249.86900	229.62900	211.15200	-105.21300	-68.36700	-111.83100	238.89100	91.26840	305.66800
-988.00600	-115.19700	-155.35300	-57.31300	335.19900	392.06900	215.29400	-99.90320	-118.74300	-62.63160	249.90800	229.67600	211.17700	-105.18800	-68.35760	-111.80000	238.93200	91.29500	305.71200
-987.90600	-115.16300	-155.31300	-57.29090	335.22500	392.10400	215.30700	-99.87760	-118.72000	-62.61000	249.94800	229.72200	211.20100	-105.16400	-68.34830	-111.76900	238.97200	91.32170	305.75500
-987.80600	-115.12900	-155.27300	-57.26890	335.25100	392.13900	215.32000	-99.85210	-118.69600	-62.58840	249.98700	229.76900	211.22600	-105.13900	-68.33890	-111.73700	239.01300	91.34830	305.79900
-987.70600	-115.09400	-155.23300	-57.24690	335.27700	392.17400	215.33300	-99.82650	-118.67300	-62.56680	250.02600	229.81600	211.25100	-105.11500	-68.32960	-111.70600	239.05400	91.37490	305.84200
-987.60600	-115.06000	-155.19300	-57.22490	335.30300	392.20900	215.34600	-99.80090	-118.64900	-62.54510	250.06600	229.86300	211.27500	-105.09100	-68.32030	-111.67500	239.09600	91.40160	305.88600
-987.50600	-115.02600	-155.15300	-57.20280	335.32900	392.24400	215.35800	-99.77540	-118.62600	-62.52350	250.10500	229.91000	211.30000	-105.06600	-68.31090	-111.64300	239.13700	91.42830	305.92900
-987.40600	-114.99200	-155.11300	-57.18080	335.35500	392.27900	215.37100	-99.74980	-118.60200	-62.50190	250.14500	229.95600	211.32500	-105.04200	-68.30150	-111.61200	239.17800	91.45500	305.97300
-987.30600	-114.95700	-155.07300	-57.15880	335.38100	392.31400	215.38400	-99.72420	-118.57900	-62.48030	250.18400	230.00300	211.35000	-105.01700	-68.29220	-111.58100	239.21900	91.48170	306.01700
-987.20600	-114.92300	-155.03300	-57.13680	335.40700	392.34900	215.39700	-99.69860	-118.55500	-62.45870	250.22300	230.05000	211.37400	-104.99300	-68.28280	-111.55000	239.26000	91.50840	306.06000
-987.10600	-114.88900	-154.99200	-57.11470	335.43300	392.38400	215.41000	-99.67300	-118.53200	-62.43710	250.26300	230.09700	211.39900	-104.96800	-68.27350	-111.51800	239.30100	91.53520	306.10400
-987.00600	-114.85400	-154.95200	-57.09270	335.45900	392.41900	215.42300	-99.64740	-118.50800	-62.41550	250.30200	230.14400	211.42400	-104.94400	-68.26410	-111.48700	239.34200	91.56200	306.14800
