time	x_f	y_f	z_f	Vx_f	Vy_f	Vz_f	x_nf	y_nf	z_nf	Vx_nf	Vy_nf	Vz_nf	x_kepl	y_kepl	z_kepl	Vx_kepl	Vy_kepl	Vz_kepl
-997.10400	-366.44200	-222.73400	294.38800	427.59400	242.33000	-308.04200	-325.87600	-170.34800	205.82000	348.47100	162.84500	-181.10100	-398.55000	-119.01600	71.41440	409.54000	106.50600	-41.50400
-997.00400	-366.39900	-222.70900	294.35600	427.59900	242.33300	-308.04500	-325.84100	-170.33200	205.80100	348.47900	162.84900	-181.10600	-398.50800	-119.00500	71.41010	409.55000	106.50900	-41.50580
-996.90400	-366.35500	-222.68400	294.32500	427.60400	242.33600	-308.04900	-325.80500	-170.31500	205.78300	348.48700	162.85300	-181.11100	-398.46700	-118.99400	71.40590	409.56000	106.51200	-41.50750
-996.80400	-366.31100	-222.65900	294.29300	427.60800	242.33900	-308.05300	-325.76900	-170.29800	205.76400	348.49500	162.85800	-181.11700	-398.42500	-118.98400	71.40160	409.56900	106.51500	-41.50930
-996.70400	-366.26700	-222.63500	294.26200	427.61300	242.34200	-308.05700	-325.73400	-170.28200	205.74600	348.50300	162.86200	-181.12200	-398.38300	-118.97300	71.39740	409.57900	106.51800	-41.51110
-996.60400	-366.22400	-222.61000	294.23000	427.61800	242.34500	-308.06100	-325.69800	-170.26500	205.72700	348.51200	162.86600	-181.12700	-398.34100	-118.96200	71.39310	409.58900	106.52000	-41.51280
-996.50400	-366.18000	-222.58500	294.19900	427.62300	242.34800	-308.06500	-325.66200	-170.24800	205.70900	348.52000	162.87000	-181.13200	-398.29900	-118.95100	71.38890	409.59900	106.52300	-41.51460
-996.40400	-366.13600	-222.56000	294.16700	427.62800	242.35100	-308.06900	-325.62700	-170.23200	205.69000	348.52800	162.87500	-181.13700	-398.25700	-118.94000	71.38460	409.60900	106.52600	-41.51630
-996.30400	-366.09200	-222.53500	294.13600	427.63300	242.35400	-308.07300	-325.59100	-170.21500	205.67200	348.53600	162.87900	-181.14200	-398.21500	-118.92900	71.38040	409.61800	106.52900	-41.51810
-996.20400	-366.04900	-222.51100	294.10400	427.63700	242.35700	-308.07700	-325.55500	-170.19800	205.65300	348.54400	162.88300	-181.14700	-398.17300	-118.91800	71.37610	409.62800	106.53200	-41.51990
-996.10400	-366.00500	-222.48600	294.07300	427.64200	242.36000	-308.08000	-325.52000	-170.18200	205.63500	348.55200	162.88700	-181.15200	-398.13100	-118.90700	71.37190	409.63800	106.53500	-41.52160
-996.00400	-365.96100	-222.46100	294.04100	427.64700	242.36200	-308.08400	-325.48400	-170.16500	205.61600	348.56000	162.89100	-181.15700	-398.09000	-118.89600	71.36760	409.64800	106.53800	-41.52340
-995.90400	-365.91700	-222.43600	294.01000	427.65200	242.36500	-308.08800	-325.44800	-170.14800	205.59800	348.56800	162.89600	-181.16300	-398.04800	-118.88600	71.36340	409.65800	106.54100	-41.52510
-995.80400	-365.87400	-222.41200	293.97800	427.65700	242.36800	-308.09200	-325.41300	-170.13200	205.57900	348.57600	162.90000	-181.16800	-398.00600	-118.87500	71.35910	409.66800	106.54400	-41.52690
-995.70400	-365.83000	-222.38700	293.94700	427.66200	242.37100	-308.09600	-325.37700	-170.11500	205.56100	348.58400	162.90400	-181.17300	-397.96400	-118.86400	71.35490	409.67700	106.54700	-41.52870
-995.60400	-365.78600	-222.36200	293.91500	427.66700	242.37400	-308.10000	-325.34100	-170.09800	205.54200	348.59200	162.90800	-181.17800	-397.92200	-118.85300	71.35060	409.68700	106.55000	-41.53040
-995.50400	-365.74200	-222.33700	293.88400	427.67100	242.37700	-308.10400	-325.30600	-170.08200	205.52400	348.60100	162.91300	-181.18300	-397.88000	-118.84200	71.34640	409.69700	106.55300	-41.53220
-995.40400	-365.69900	-222.31200	293.85200	427.67600	242.38000	-308.10800	-325.27000	-170.06500	205.50500	348.60900	162.91700	-181.18800	-397.83800	-118.83100	71.34210	409.70700	106.55600	-41.53390
-995.30400	-365.65500	-222.28800	293.82100	427.68100	242.38300	-308.11200	-325.23400	-170.04800	205.48600	348.61700	162.92100	-181.19300	-397.79600	-118.82000	71.33790	409.71700	106.55900	-41.53570
-995.20400	-365.61100	-222.26300	293.78900	427.68600	242.38600	-308.11600	-325.19900	-170.03200	205.46800	348.62500	162.92500	-181.19800	-397.75400	-118.80900	71.33360	409.72600	106.56200	-41.53750
-995.10400	-365.56700	-222.23800	293.75800	427.69100	242.38900	-308.11900	-325.16300	-170.01500	205.44900	348.63300	162.93000	-181.20400	-397.71200	-118.79800	71.32940	409.73600	106.56400	-41.53920
-995.00400	-365.52400	-222.21300	293.72600	427.69600	242.39200	-308.12300	-325.12700	-169.99800	205.43100	348.64100	162.93400	-181.20900	-397.67000	-118.78700	71.32510	409.74600	106.56700	-41.54100
-994.90400	-365.48000	-222.18800	293.69500	427.70100	242.39500	-308.12700	-325.09200	-169.98200	205.41200	348.64900	162.93800	-181.21400	-397.62900	-118.77700	71.32090	409.75600	106.57000	-41.54280
-994.80400	-365.43600	-222.16400	293.66300	427.70500	242.39800	-308.13100	-325.05600	-169.96500	205.39400	348.65700	162.94200	-181.21900	-397.58700	-118.76600	71.31660	409.76600	106.57300	-41.54450
-994.70400	-365.39200	-222.13900	293.63200	427.71000	242.40100	-308.13500	-325.02000	-169.94800	205.37500	348.66600	162.94700	-181.22400	-397.54500	-118.75500	71.31240	409.77600	106.57600	-41.54630
-994.60400	-365.34900	-222.11400	293.60000	427.71500	242.40400	-308.13900	-324.98500	-169.93200	205.35700	348.67400	162.95100	-181.22900	-397.50300	-118.74400	71.30810	409.78500	106.57900	-41.54800
-994.50400	-365.30500	-222.08900	293.56900	427.72000	242.40700	-308.14300	-324.94900	-169.91500	205.33800	348.68200	162.95500	-181.23400	-397.46100	-118.73300	71.30390	409.79500	106.58200	-41.54980
-994.40400	-365.26100	-222.06500	293.53700	427.72500	242.41000	-308.14700	-324.91400	-169.89800	205.32000	348.69000	162.95900	-181.23900	-397.41900	-118.72200	71.29960	409.80500	106.58500	-41.55160
-994.30400	-365.21700	-222.04000	293.50600	427.73000	242.41300	-308.15100	-324.87800	-169.88200	205.30100	348.69800	162.96400	-181.24500	-397.37700	-118.71100	71.29540	409.81500	106.58800	-41.55340
-994.20400	-365.17400	-222.01500	293.47400	427.73500	242.41600	-308.15500	-324.84200	-169.86500	205.28300	348.70600	162.96800	-181.25000	-397.33500	-118.70000	71.29110	409.82500	106.59100	-41.55510
-994.10400	-365.13000	-221.99000	293.44300	427.73900	242.41900	-308.15900	-324.80700	-169.84800	205.26400	348.71400	162.97200	-181.25500	-397.29300	-118.68900	71.28690	409.83500	106.59400	-41.55690
-994.00400	-365.08600	-221.96500	293.41100	427.74400	242.42200	-308.16200	-324.77100	-169.83200	205.24600	348.72200	162.97600	-181.26000	-397.25100	-118.67800	71.28260	409.84500	106.59700	-41.55870
-993.90400	-365.04200	-221.94100	293.38000	427.74900	242.42400	-308.16600	-324.73500	-169.81500	205.22700	348.73000	162.98100	-181.26500	-397.21000	-118.66800	71.27840	409.85400	106.60000	-41.56040
-993.80400	-364.99900	-221.91600	293.34800	427.75400	242.42700	-308.17000	-324.70000	-169.79800	205.20800	348.73900	162.98500	-181.27000	-397.16800	-118.65700	71.27410	409.86400	106.60300	-41.56220
-993.70400	-364.95500	-221.89100	293.31700	427.75900	242.43000	-308.17400	-324.66400	-169.78200	205.19000	348.74700	162.98900	-181.27500	-397.12600	-118.64600	71.26990	409.87400	106.60600	-41.56400
-993.60400	-364.91100	-221.86600	293.28500	427.76400	242.43300	-308.17800	-324.62800	-169.76500	205.17100	348.75500	162.99300	-181.28100	-397.08400	-118.63500	71.26560	409.88400	106.60900	-41.56570
-993.50400	-364.86700	-221.84200	293.25400	427.76900	242.43600	-308.18200	-324.59300	-169.74800	205.15300	348.76300	162.99800	-181.28600	-397.04200	-118.62400	71.26140	409.89400	106.61200	-41.56750
-993.40400	-364.82400	-221.81700	293.22200	427.77400	242.43900	-308.18600	-324.55700	-169.73200	205.13400	348.77100	163.00200	-181.29100	-397.00000	-118.61300	71.25710	409.90400	106.61500	-41.56930
-993.30500	-364.78000	-221.79200	293.19100	427.77800	242.44200	-308.19000	-324.52100	-169.71500	205.11600	348.77900	163.00600	-181.29600	-396.95800	-118.60200	71.25290	409.91400	106.61700	-41.57100
-993.20500	-364.73600	-221.76700	293.15900	427.78300	242.44500	-308.19400	-324.48600	-169.69800	205.09700	348.78700	163.01000	-181.30100	-396.91600	-118.59100	71.24860	409.92300	106.62000	-41.57280
-993.10500	-364.69200	-221.74200	293.12800	427.78800	242.44800	-308.19800	-324.45000	-169.68200	205.07900	348.79600	163.01500	-181.30600	-396.87400	-118.58000	71.24440	409.93300	106.62300	-41.57460
-993.00500	-364.64900	-221.71800	293.09600	427.79300	242.45100	-308.20200	-324.41400	-169.66500	205.06000	348.80400	163.01900	-181.31100	-396.83200	-118.56900	71.24010	409.94300	106.62600	-41.57640
-992.90500	-364.60500	-221.69300	293.06500	427.79800	242.45400	-308.20500	-324.37900	-169.64800	205.04200	348.81200	163.02300	-181.31700	-396.79000	-118.55800	71.23590	409.95300	106.62900	-41.57810
-992.80500	-364.56100	-221.66800	293.03300	427.80300	242.45700	-308.20900	-324.34300	-169.63200	205.02300	348.82000	163.02700	-181.32200	-396.74800	-118.54800	71.23160	409.96300	106.63200	-41.57990
-992.70500	-364.51700	-221.64300	293.00200	427.80800	242.46000	-308.21300	-324.30700	-169.61500	205.00500	348.82800	163.03200	-181.32700	-396.70600	-118.53700	71.22740	409.97300	106.63500	-41.58170
-992.60500	-364.47400	-221.61800	292.97000	427.81300	242.46300	-308.21700	-324.27200	-169.59800	204.98600	348.83600	163.03600	-181.33200	-396.66400	-118.52600	71.22310	409.98300	106.63800	-41.58350
-992.50500	-364.43000	-221.59400	292.93900	427.81700	242.46600	-308.22100	-324.23600	-169.58200	204.96800	348.84500	163.04000	-181.33700	-396.62300	-118.51500	71.21890	409.99300	106.64100	-41.58520
-992.40500	-364.38600	-221.56900	292.90700	427.82200	242.46900	-308.22500	-324.20000	-169.56500	204.94900	348.85300	163.04400	-181.34200	-396.58100	-118.50400	71.21460	410.00300	106.64400	-41.58700
-992.30500	-364.34200	-221.54400	292.87600	427.82700	242.47200	-308.22900	-324.16400	-169.54800	204.93100	348.86100	163.04900	-181.34700	-396.53900	-118.49300	71.21040	410.01200	106.64700	-41.58880
-992.20500	-364.29900	-221.51900	292.84400	427.83200	242.47500	-308.23300	-324.12900	-169.53200	204.91200	348.86900	163.05300	-181.35300	-396.49700	-118.48200	71.20610	410.02200	106.65000	-41.59060
-992.10500	-364.25500	-221.49400	292.81300	427.83700	242.47800	-308.23700	-324.09300	-169.51500	204.89300	348.87700	163.05700	-181.35800	-396.45500	-118.47100	71.20190	410.03200	106.65300	-41.59230
-992.00500	-364.21100	-221.47000	292.78100	427.84200	242.48100	-308.24100	-324.05700	-169.49800	204.87500	348.88500	163.06200	-181.36300	-396.41300	-118.46000	71.19760	410.04200	106.65600	-41.59410
-991.90500	-364.16700	-221.44500	292.75000	427.84700	242.48400	-308.24500	-324.02200	-169.48200	204.85600	348.89300	163.06600	-181.36800	-396.37100	-118.44900	71.19340	410.05200	106.65900	-41.59590
-991.80500	-364.12400	-221.42000	292.71800	427.85200	242.48700	-308.24900	-323.98600	-169.46500	204.83800	348.90200	163.07000	-181.37300	-396.32900	-118.43900	71.18910	410.06200	106.66200	-41.59770
-991.70500	-364.08000	-221.39500	292.68700	427.85700	242.49000	-308.25300	-323.95000	-169.44800	204.81900	348.91000	163.07400	-181.37800	-396.28700	-118.42800	71.18490	410.07200	106.66500	-41.59950
-991.60500	-364.03600	-221.37000	292.65500	427.86100	242.49300	-308.25700	-323.91500	-169.43200	204.80100	348.91800	163.07900	-181.38400	-396.24500	-118.41700	71.18060	410.08200	106.66800	-41.60120
-991.50500	-363.99200	-221.34600	292.62400	427.86600	242.49600	-308.26100	-323.87900	-169.41500	204.78200	348.92600	163.08300	-181.38900	-396.20300	-118.40600	71.17640	410.09200	106.67100	-41.60300
-991.40500	-363.94900	-221.32100	292.59200	427.87100	242.49900	-308.26400	-323.84300	-169.39800	204.76300	348.93400	163.08700	-181.39400	-396.16100	-118.39500	71.17210	410.10200	106.67400	-41.60480
-991.30500	-363.90500	-221.29600	292.56100	427.87600	242.50200	-308.26800	-323.80800	-169.38200	204.74500	348.94200	163.09100	-181.39900	-396.11900	-118.38400	71.16790	410.11100	106.67700	-41.60660
-991.20500	-363.86100	-221.27100	292.52900	427.88100	242.50500	-308.27200	-323.77200	-169.36500	204.72600	348.95100	163.09600	-181.40400	-396.07700	-118.37300	71.16360	410.12100	106.68000	-41.60840
-991.10500	-363.81700	-221.24600	292.49800	427.88600	242.50800	-308.27600	-323.73600	-169.34800	204.70800	348.95900	163.10000	-181.40900	-396.03500	-118.36200	71.15940	410.13100	106.68300	-41.61010
-991.00500	-363.77400	-221.22100	292.46600	427.89100	242.51100	-308.28000	-323.70100	-169.33100	204.68900	348.96700	163.10400	-181.41500	-395.99300	-118.35100	71.15510	410.14100	106.68500	-41.61190
-990.90500	-363.73000	-221.19700	292.43500	427.89600	242.51400	-308.28400	-323.66500	-169.31500	204.67100	348.97500	163.10900	-181.42000	-395.95200	-118.34000	71.15090	410.15100	106.68800	-41.61370
-990.80500	-363.68600	-221.17200	292.40300	427.90100	242.51700	-308.28800	-323.62900	-169.29800	204.65200	348.98300	163.11300	-181.42500	-395.91000	-118.32900	71.14660	410.16100	106.69100	-41.61550
-990.70500	-363.64200	-221.14700	292.37200	427.90600	242.52000	-308.29200	-323.59300	-169.28100	204.63400	348.99200	163.11700	-181.43000	-395.86800	-118.31900	71.14240	410.17100	106.69400	-41.61730
-990.60500	-363.59900	-221.12200	292.34000	427.91000	242.52300	-308.29600	-323.55800	-169.26500	204.61500	349.00000	163.12100	-181.43500	-395.82600	-118.30800	71.13810	410.18100	106.69700	-41.61900
-990.50500	-363.55500	-221.09700	292.30900	427.91500	242.52600	-308.30000	-323.52200	-169.24800	204.59600	349.00800	163.12600	-181.44000	-395.78400	-118.29700	71.13390	410.19100	106.70000	-41.62080
-990.40500	-363.51100	-221.07300	292.27700	427.92000	242.52900	-308.30400	-323.48600	-169.23100	204.57800	349.01600	163.13000	-181.44600	-395.74200	-118.28600	71.12960	410.20100	106.70300	-41.62260
-990.30500	-363.46700	-221.04800	292.24600	427.92500	242.53200	-308.30800	-323.45100	-169.21500	204.55900	349.02400	163.13400	-181.45100	-395.70000	-118.27500	71.12540	410.21100	106.70600	-41.62440
-990.20500	-363.42400	-221.02300	292.21400	427.93000	242.53500	-308.31200	-323.41500	-169.19800	204.54100	349.03200	163.13900	-181.45600	-395.65800	-118.26400	71.12110	410.22100	106.70900	-41.62620
-990.10500	-363.38000	-220.99800	292.18300	427.93500	242.53700	-308.31600	-323.37900	-169.18100	204.52200	349.04100	163.14300	-181.46100	-395.61600	-118.25300	71.11690	410.23100	106.71200	-41.62800
-990.00500	-363.33600	-220.97300	292.15100	427.94000	242.54000	-308.32000	-323.34400	-169.16500	204.50400	349.04900	163.14700	-181.46600	-395.57400	-118.24200	71.11260	410.24000	106.71500	-41.62980
-989.90500	-363.29200	-220.94900	292.11900	427.94500	242.54300	-308.32400	-323.30800	-169.14800	204.48500	349.05700	163.15100	-181.47200	-395.53200	-118.23100	71.10840	410.25000	106.71800	-41.63150
-989.80500	-363.24900	-220.92400	292.08800	427.95000	242.54600	-308.32700	-323.27200	-169.13100	204.46600	349.06500	163.15600	-181.47700	-395.49000	-118.22000	71.10410	410.26000	106.72100	-41.63330
-989.70500	-363.20500	-220.89900	292.05600	427.95500	242.54900	-308.33100	-323.23700	-169.11500	204.44800	349.07300	163.16000	-181.48200	-395.44800	-118.20900	71.09990	410.27000	106.72400	-41.63510
-989.60500	-363.16100	-220.87400	292.02500	427.96000	242.55200	-308.33500	-323.20100	-169.09800	204.42900	349.08200	163.16400	-181.48700	-395.40600	-118.19800	71.09560	410.28000	106.72700	-41.63690
-989.50500	-363.11700	-220.84900	291.99300	427.96400	242.55500	-308.33900	-323.16500	-169.08100	204.41100	349.09000	163.16900	-181.49200	-395.36400	-118.18800	71.09130	410.29000	106.73000	-41.63870
-989.40500	-363.07400	-220.82400	291.96200	427.96900	242.55800	-308.34300	-323.13000	-169.06400	204.39200	349.09800	163.17300	-181.49700	-395.32200	-118.17700	71.08710	410.30000	106.73300	-41.64050
-989.30500	-363.03000	-220.80000	291.93000	427.97400	242.56100	-308.34700	-323.09400	-169.04800	204.37400	349.10600	163.17700	-181.50300	-395.28000	-118.16600	71.08280	410.31000	106.73600	-41.64230
-989.20600	-362.98600	-220.77500	291.89900	427.97900	242.56400	-308.35100	-323.05800	-169.03100	204.35500	349.11400	163.18100	-181.50800	-395.23800	-118.15500	71.07850	410.32000	106.73900	-41.64410
-989.10600	-362.94200	-220.75000	291.86700	427.98400	242.56700	-308.35500	-323.02200	-169.01400	204.33700	349.12300	163.18600	-181.51300	-395.19600	-118.14400	71.07430	410.33000	106.74200	-41.64590
-989.00600	-362.89900	-220.72500	291.83500	427.98900	242.57000	-308.35900	-322.98700	-168.99800	204.31800	349.13100	163.19000	-181.51800	-395.15400	-118.13300	71.07000	410.34000	106.74500	-41.64770
-988.90600	-362.85500	-220.70000	291.80400	427.99400	242.57300	-308.36300	-322.95100	-168.98100	204.29900	349.13900	163.19400	-181.52300	-395.11200	-118.12200	71.06570	410.35000	106.74800	-41.64940
-988.80600	-362.81100	-220.67600	291.77200	427.99900	242.57600	-308.36700	-322.91500	-168.96400	204.28100	349.14700	163.19900	-181.52900	-395.07000	-118.11100	71.06150	410.36000	106.75100	-41.65120
-988.70600	-362.76700	-220.65100	291.74100	428.00400	242.57900	-308.37100	-322.88000	-168.94800	204.26200	349.15500	163.20300	-181.53400	-395.02800	-118.10000	71.05720	410.37000	106.75400	-41.65300
-988.60600	-362.72400	-220.62600	291.70900	428.00900	242.58200	-308.37500	-322.84400	-168.93100	204.24400	349.16400	163.20700	-181.53900	-394.98600	-118.08900	71.05290	410.38000	106.75700	-41.65480
-988.50600	-362.68000	-220.60100	291.67800	428.01400	242.58500	-308.37900	-322.80800	-168.91400	204.22500	349.17200	163.21100	-181.54400	-394.94400	-118.07800	71.04870	410.39000	106.76000	-41.65660
-988.40600	-362.63600	-220.57600	291.64600	428.01900	242.58800	-308.38300	-322.77200	-168.89800	204.20700	349.18000	163.21600	-181.54900	-394.90300	-118.06700	71.04440	410.40000	106.76300	-41.65840
-988.30600	-362.59200	-220.55200	291.61400	428.02400	242.59100	-308.38700	-322.73700	-168.88100	204.18800	349.18800	163.22000	-181.55500	-394.86100	-118.05700	71.04010	410.41000	106.76600	-41.66020
-988.20600	-362.54900	-220.52700	291.58300	428.02900	242.59400	-308.39100	-322.70100	-168.86400	204.16900	349.19700	163.22400	-181.56000	-394.81900	-118.04600	71.03590	410.42000	106.76900	-41.66200
-988.10600	-362.50500	-220.50200	291.55100	428.03300	242.59700	-308.39500	-322.66500	-168.84800	204.15100	349.20500	163.22900	-181.56500	-394.77700	-118.03500	71.03160	410.43000	106.77200	-41.66380
-988.00600	-362.46100	-220.47700	291.52000	428.03800	242.60000	-308.39900	-322.62900	-168.83100	204.13200	349.21300	163.23300	-181.57000	-394.73500	-118.02400	71.02730	410.44000	106.77500	-41.66560
-987.90600	-362.41700	-220.45200	291.48800	428.04300	242.60300	-308.40300	-322.59400	-168.81400	204.11400	349.22100	163.23700	-181.57500	-394.69300	-118.01300	71.02310	410.45000	106.77800	-41.66740
-987.80600	-362.37400	-220.42800	291.45700	428.04800	242.60600	-308.40700	-322.55800	-168.79700	204.09500	349.23000	163.24200	-181.58100	-394.65100	-118.00200	71.01880	410.46000	106.78100	-41.66920
-987.70600	-362.33000	-220.40300	291.42500	428.05300	242.60900	-308.41100	-322.52200	-168.78100	204.07700	349.23800	163.24600	-181.58600	-394.60900	-117.99100	71.01450	410.47000	106.78400	-41.67100
-987.60600	-362.28600	-220.37800	291.39400	428.05800	242.61200	-308.41500	-322.48700	-168.76400	204.05800	349.24600	163.25000	-181.59100	-394.56700	-117.98000	71.01030	410.48000	106.78700	-41.67280
-987.50600	-362.24200	-220.35300	291.36200	428.06300	242.61500	-308.41900	-322.45100	-168.74700	204.04000	349.25400	163.25500	-181.59600	-394.52500	-117.96900	71.00600	410.49000	106.79000	-41.67460
-987.40600	-362.19900	-220.32800	291.33000	428.06800	242.61800	-308.42300	-322.41500	-168.73100	204.02100	349.26200	163.25900	-181.60200	-394.48300	-117.95800	71.00170	410.50000	106.79300	-41.67640
-987.30600	-362.15500	-220.30300	291.29900	428.07300	242.62100	-308.42700	-322.37900	-168.71400	204.00200	349.27100	163.26300	-181.60700	-394.44100	-117.94700	70.99750	410.51000	106.79600	-41.67820
-987.20600	-362.11100	-220.27900	291.26700	428.07800	242.62400	-308.43100	-322.34400	-168.69700	203.98400	349.27900	163.26700	-181.61200	-394.39900	-117.93600	70.99320	410.52000	106.79900	-41.68000
-987.10600	-362.06700	-220.25400	291.23600	428.08300	242.62700	-308.43500	-322.30800	-168.68100	203.96500	349.28700	163.27200	-181.61700	-394.35700	-117.92500	70.98900	410.53000	106.80200	-41.68180
-987.00600	-362.02400	-220.22900	291.20400	428.08800	242.63000	-308.43900	-322.27200	-168.66400	203.94700	349.29500	163.27600	-181.62200	-394.31500	-117.91500	70.98470	410.54000	106.80500	-41.68360
