time	x_f	y_f	z_f	Vx_f	Vy_f	Vz_f	x_nf	y_nf	z_nf	Vx_nf	Vy_nf	Vz_nf	x_kepl	y_kepl	z_kepl	Vx_kepl	Vy_kepl	Vz_kepl
-998.20300	-260.89100	-367.71200	22.09140	314.35800	398.47000	-5.91025	-228.35700	-259.91000	-9.42535	237.83400	220.95800	32.91020	-291.38300	-165.24900	-89.28280	283.72800	121.92700	105.03600
-998.10300	-260.85900	-367.67200	22.09080	314.36400	398.47800	-5.91069	-228.33200	-259.88700	-9.42199	237.84400	220.97000	32.91060	-291.35400	-165.23600	-89.27210	283.74100	121.93500	105.04000
-998.00300	-260.82700	-367.63100	22.09020	314.36900	398.48500	-5.91114	-228.30800	-259.86500	-9.41862	237.85400	220.98100	32.91110	-291.32500	-165.22400	-89.26130	283.75400	121.94200	105.04400
-997.90300	-260.79500	-367.59000	22.08960	314.37400	398.49200	-5.91159	-228.28400	-259.84200	-9.41526	237.86500	220.99300	32.91150	-291.29600	-165.21100	-89.25060	283.76700	121.94900	105.04800
-997.80300	-260.76300	-367.54900	22.08890	314.37900	398.50000	-5.91203	-228.25900	-259.81900	-9.41189	237.87500	221.00500	32.91190	-291.26700	-165.19900	-89.23980	283.78000	121.95700	105.05200
-997.70300	-260.73100	-367.50900	22.08830	314.38500	398.50700	-5.91248	-228.23500	-259.79700	-9.40853	237.88500	221.01600	32.91230	-291.23800	-165.18600	-89.22910	283.79200	121.96400	105.05600
-997.60300	-260.69800	-367.46800	22.08770	314.39000	398.51500	-5.91293	-228.21100	-259.77400	-9.40516	237.89500	221.02800	32.91280	-291.20900	-165.17400	-89.21830	283.80500	121.97100	105.06000
-997.50300	-260.66600	-367.42700	22.08710	314.39500	398.52200	-5.91337	-228.18600	-259.75100	-9.40180	237.90500	221.04000	32.91320	-291.18000	-165.16100	-89.20760	283.81800	121.97900	105.06400
-997.40400	-260.63400	-367.38600	22.08650	314.40100	398.53000	-5.91382	-228.16200	-259.72900	-9.39843	237.91600	221.05100	32.91360	-291.15100	-165.14900	-89.19680	283.83100	121.98600	105.06800
-997.30400	-260.60200	-367.34600	22.08590	314.40600	398.53700	-5.91427	-228.13800	-259.70600	-9.39507	237.92600	221.06300	32.91400	-291.12200	-165.13600	-89.18610	283.84400	121.99300	105.07200
-997.20400	-260.57000	-367.30500	22.08530	314.41100	398.54400	-5.91471	-228.11300	-259.68400	-9.39170	237.93600	221.07500	32.91440	-291.09300	-165.12400	-89.17530	283.85700	122.00100	105.07600
-997.10400	-260.53800	-367.26400	22.08470	314.41600	398.55200	-5.91516	-228.08900	-259.66100	-9.38834	237.94600	221.08600	32.91490	-291.06400	-165.11100	-89.16460	283.87000	122.00800	105.08000
-997.00400	-260.50500	-367.22300	22.08410	314.42200	398.55900	-5.91561	-228.06500	-259.63800	-9.38497	237.95700	221.09800	32.91530	-291.03500	-165.09900	-89.15380	283.88300	122.01500	105.08400
-996.90400	-260.47300	-367.18300	22.08350	314.42700	398.56700	-5.91605	-228.04000	-259.61600	-9.38160	237.96700	221.10900	32.91570	-291.00600	-165.08600	-89.14310	283.89600	122.02300	105.08800
-996.80400	-260.44100	-367.14200	22.08290	314.43200	398.57400	-5.91650	-228.01600	-259.59300	-9.37823	237.97700	221.12100	32.91610	-290.97700	-165.07400	-89.13230	283.90900	122.03000	105.09200
-996.70400	-260.40900	-367.10100	22.08230	314.43800	398.58200	-5.91695	-227.99200	-259.57100	-9.37487	237.98700	221.13300	32.91650	-290.94700	-165.06100	-89.12160	283.92200	122.03700	105.09500
-996.60400	-260.37700	-367.06000	22.08170	314.44300	398.58900	-5.91740	-227.96700	-259.54800	-9.37150	237.99800	221.14400	32.91700	-290.91800	-165.04900	-89.11080	283.93500	122.04500	105.09900
-996.50400	-260.34500	-367.02000	22.08110	314.44800	398.59600	-5.91785	-227.94300	-259.52500	-9.36813	238.00800	221.15600	32.91740	-290.88900	-165.03600	-89.10010	283.94800	122.05200	105.10300
-996.40400	-260.31300	-366.97900	22.08050	314.45300	398.60400	-5.91829	-227.91900	-259.50300	-9.36477	238.01800	221.16800	32.91780	-290.86000	-165.02400	-89.08930	283.96100	122.05900	105.10700
-996.30400	-260.28000	-366.93800	22.07990	314.45900	398.61100	-5.91874	-227.89400	-259.48000	-9.36140	238.02800	221.17900	32.91820	-290.83100	-165.01200	-89.07860	283.97400	122.06700	105.11100
-996.20400	-260.24800	-366.89700	22.07930	314.46400	398.61900	-5.91919	-227.87000	-259.45700	-9.35803	238.03800	221.19100	32.91870	-290.80200	-164.99900	-89.06780	283.98700	122.07400	105.11500
-996.10400	-260.21600	-366.85700	22.07870	314.46900	398.62600	-5.91964	-227.84600	-259.43500	-9.35466	238.04900	221.20300	32.91910	-290.77300	-164.98700	-89.05710	284.00000	122.08100	105.11900
-996.00400	-260.18400	-366.81600	22.07800	314.47500	398.63400	-5.92009	-227.82100	-259.41200	-9.35130	238.05900	221.21400	32.91950	-290.74400	-164.97400	-89.04630	284.01300	122.08900	105.12300
-995.90400	-260.15200	-366.77500	22.07740	314.48000	398.64100	-5.92054	-227.79700	-259.39000	-9.34793	238.06900	221.22600	32.91990	-290.71500	-164.96200	-89.03560	284.02600	122.09600	105.12700
-995.80400	-260.12000	-366.73400	22.07680	314.48500	398.64900	-5.92099	-227.77300	-259.36700	-9.34456	238.07900	221.23800	32.92030	-290.68600	-164.94900	-89.02480	284.03900	122.10400	105.13100
-995.70400	-260.08700	-366.69400	22.07620	314.49000	398.65600	-5.92143	-227.74800	-259.34400	-9.34120	238.09000	221.24900	32.92080	-290.65700	-164.93700	-89.01410	284.05200	122.11100	105.13500
-995.60400	-260.05500	-366.65300	22.07560	314.49600	398.66400	-5.92188	-227.72400	-259.32200	-9.33783	238.10000	221.26100	32.92120	-290.62800	-164.92400	-89.00330	284.06500	122.11800	105.13900
-995.50400	-260.02300	-366.61200	22.07500	314.50100	398.67100	-5.92233	-227.70000	-259.29900	-9.33446	238.11000	221.27300	32.92160	-290.59900	-164.91200	-88.99260	284.07800	122.12600	105.14300
-995.40400	-259.99100	-366.57100	22.07440	314.50600	398.67800	-5.92278	-227.67500	-259.27600	-9.33109	238.12100	221.28400	32.92200	-290.57000	-164.89900	-88.98180	284.09100	122.13300	105.14700
-995.30400	-259.95900	-366.53100	22.07380	314.51100	398.68600	-5.92323	-227.65100	-259.25400	-9.32773	238.13100	221.29600	32.92240	-290.54100	-164.88700	-88.97110	284.10400	122.14000	105.15100
-995.20400	-259.92700	-366.49000	22.07320	314.51700	398.69300	-5.92368	-227.62700	-259.23100	-9.32436	238.14100	221.30800	32.92290	-290.51200	-164.87400	-88.96030	284.11600	122.14800	105.15500
-995.10400	-259.89500	-366.44900	22.07260	314.52200	398.70100	-5.92413	-227.60200	-259.20900	-9.32099	238.15100	221.32000	32.92330	-290.48300	-164.86200	-88.94960	284.12900	122.15500	105.15900
-995.00400	-259.86200	-366.40800	22.07200	314.52700	398.70800	-5.92458	-227.57800	-259.18600	-9.31763	238.16200	221.33100	32.92370	-290.45400	-164.84900	-88.93880	284.14200	122.16300	105.16300
-994.90400	-259.83000	-366.36800	22.07140	314.53300	398.71600	-5.92503	-227.55300	-259.16300	-9.31426	238.17200	221.34300	32.92410	-290.42500	-164.83700	-88.92810	284.15500	122.17000	105.16700
-994.80400	-259.79800	-366.32700	22.07080	314.53800	398.72300	-5.92548	-227.52900	-259.14100	-9.31089	238.18200	221.35500	32.92450	-290.39600	-164.82400	-88.91730	284.16800	122.17700	105.17100
-994.70400	-259.76600	-366.28600	22.07020	314.54300	398.73100	-5.92593	-227.50500	-259.11800	-9.30752	238.19200	221.36600	32.92500	-290.36600	-164.81200	-88.90660	284.18200	122.18500	105.17500
-994.60400	-259.73400	-366.24500	22.06960	314.54900	398.73800	-5.92638	-227.48000	-259.09500	-9.30416	238.20300	221.37800	32.92540	-290.33700	-164.79900	-88.89580	284.19500	122.19200	105.17900
-994.50400	-259.70200	-366.20500	22.06900	314.55400	398.74600	-5.92684	-227.45600	-259.07300	-9.30079	238.21300	221.39000	32.92580	-290.30800	-164.78700	-88.88510	284.20800	122.19900	105.18300
-994.40400	-259.66900	-366.16400	22.06840	314.55900	398.75300	-5.92729	-227.43200	-259.05000	-9.29742	238.22300	221.40100	32.92620	-290.27900	-164.77400	-88.87430	284.22100	122.20700	105.18700
-994.30400	-259.63700	-366.12300	22.06780	314.56500	398.76100	-5.92774	-227.40700	-259.02700	-9.29405	238.23400	221.41300	32.92670	-290.25000	-164.76200	-88.86360	284.23400	122.21400	105.19100
-994.20400	-259.60500	-366.08200	22.06720	314.57000	398.76800	-5.92819	-227.38300	-259.00500	-9.29069	238.24400	221.42500	32.92710	-290.22100	-164.74900	-88.85280	284.24700	122.22200	105.19500
-994.10400	-259.57300	-366.04200	22.06650	314.57500	398.77600	-5.92864	-227.35900	-258.98200	-9.28732	238.25400	221.43700	32.92750	-290.19200	-164.73700	-88.84200	284.26000	122.22900	105.19900
-994.00400	-259.54100	-366.00100	22.06590	314.58100	398.78300	-5.92909	-227.33400	-258.96000	-9.28395	238.26400	221.44800	32.92790	-290.16300	-164.72400	-88.83130	284.27300	122.23600	105.20300
-993.90400	-259.50900	-365.96000	22.06530	314.58600	398.79100	-5.92954	-227.31000	-258.93700	-9.28059	238.27500	221.46000	32.92830	-290.13400	-164.71200	-88.82050	284.28600	122.24400	105.20700
-993.80400	-259.47600	-365.91900	22.06470	314.59100	398.79800	-5.93000	-227.28500	-258.91400	-9.27722	238.28500	221.47200	32.92880	-290.10500	-164.69900	-88.80970	284.29900	122.25100	105.21100
-993.70400	-259.44400	-365.87800	22.06410	314.59600	398.80600	-5.93045	-227.26100	-258.89200	-9.27385	238.29500	221.48300	32.92920	-290.07600	-164.68700	-88.79900	284.31200	122.25900	105.21500
-993.60400	-259.41200	-365.83700	22.06350	314.60200	398.81300	-5.93090	-227.23700	-258.86900	-9.27048	238.30600	221.49500	32.92960	-290.04700	-164.67400	-88.78820	284.32500	122.26600	105.21900
-993.50400	-259.38000	-365.79700	22.06290	314.60700	398.82100	-5.93135	-227.21200	-258.84600	-9.26712	238.31600	221.50700	32.93000	-290.01800	-164.66200	-88.77740	284.33800	122.27300	105.22300
-993.40400	-259.34800	-365.75600	22.06230	314.61200	398.82800	-5.93180	-227.18800	-258.82400	-9.26375	238.32600	221.51900	32.93050	-289.98900	-164.64900	-88.76670	284.35100	122.28100	105.22700
-993.30500	-259.31500	-365.71500	22.06170	314.61800	398.83600	-5.93226	-227.16400	-258.80100	-9.26038	238.33600	221.53000	32.93090	-289.95900	-164.63700	-88.75590	284.36400	122.28800	105.23100
-993.20500	-259.28300	-365.67400	22.06110	314.62300	398.84300	-5.93271	-227.13900	-258.77800	-9.25702	238.34700	221.54200	32.93130	-289.93000	-164.62400	-88.74510	284.37700	122.29600	105.23500
-993.10500	-259.25100	-365.63300	22.06050	314.62800	398.85100	-5.93316	-227.11500	-258.75600	-9.25365	238.35700	221.55400	32.93170	-289.90100	-164.61200	-88.73440	284.39000	122.30300	105.23900
-993.00500	-259.21900	-365.59300	22.05990	314.63400	398.85800	-5.93362	-227.09000	-258.73300	-9.25028	238.36700	221.56600	32.93210	-289.87200	-164.59900	-88.72360	284.40300	122.31000	105.24300
-992.90500	-259.18700	-365.55200	22.05930	314.63900	398.86600	-5.93407	-227.06600	-258.71000	-9.24691	238.37800	221.57700	32.93260	-289.84300	-164.58700	-88.71280	284.41600	122.31800	105.24700
-992.80500	-259.15500	-365.51100	22.05870	314.64400	398.87300	-5.93452	-227.04200	-258.68800	-9.24355	238.38800	221.58900	32.93300	-289.81400	-164.57400	-88.70210	284.42900	122.32500	105.25100
-992.70500	-259.12200	-365.47000	22.05810	314.65000	398.88100	-5.93498	-227.01700	-258.66500	-9.24018	238.39800	221.60100	32.93340	-289.78500	-164.56200	-88.69130	284.44200	122.33300	105.25500
-992.60500	-259.09000	-365.42900	22.05750	314.65500	398.88800	-5.93543	-226.99300	-258.64200	-9.23681	238.40900	221.61300	32.93380	-289.75600	-164.54900	-88.68050	284.45500	122.34000	105.25900
-992.50500	-259.05800	-365.38900	22.05690	314.66000	398.89600	-5.93588	-226.96900	-258.62000	-9.23344	238.41900	221.62400	32.93420	-289.72700	-164.53700	-88.66980	284.46800	122.34700	105.26300
-992.40500	-259.02600	-365.34800	22.05630	314.66600	398.90300	-5.93634	-226.94400	-258.59700	-9.23007	238.42900	221.63600	32.93470	-289.69800	-164.52400	-88.65900	284.48100	122.35500	105.26700
-992.30500	-258.99400	-365.30700	22.05560	314.67100	398.91100	-5.93679	-226.92000	-258.57400	-9.22670	238.43900	221.64800	32.93510	-289.66900	-164.51200	-88.64820	284.49400	122.36200	105.27100
-992.20500	-258.96100	-365.26600	22.05500	314.67600	398.91800	-5.93725	-226.89500	-258.55200	-9.22334	238.45000	221.66000	32.93550	-289.63900	-164.49900	-88.63750	284.50700	122.37000	105.27500
-992.10500	-258.92900	-365.22500	22.05440	314.68200	398.92600	-5.93770	-226.87100	-258.52900	-9.21997	238.46000	221.67100	32.93590	-289.61000	-164.48700	-88.62670	284.52000	122.37700	105.27900
-992.00500	-258.89700	-365.18500	22.05380	314.68700	398.93300	-5.93815	-226.84700	-258.50600	-9.21660	238.47000	221.68300	32.93630	-289.58100	-164.47400	-88.61590	284.53400	122.38500	105.28300
-991.90500	-258.86500	-365.14400	22.05320	314.69200	398.94100	-5.93861	-226.82200	-258.48400	-9.21323	238.48100	221.69500	32.93680	-289.55200	-164.46200	-88.60520	284.54700	122.39200	105.28700
-991.80500	-258.83300	-365.10300	22.05260	314.69800	398.94800	-5.93906	-226.79800	-258.46100	-9.20986	238.49100	221.70700	32.93720	-289.52300	-164.44900	-88.59440	284.56000	122.39900	105.29100
-991.70500	-258.80000	-365.06200	22.05200	314.70300	398.95600	-5.93952	-226.77300	-258.43800	-9.20649	238.50100	221.71800	32.93760	-289.49400	-164.43600	-88.58360	284.57300	122.40700	105.29500
-991.60500	-258.76800	-365.02100	22.05140	314.70800	398.96300	-5.93997	-226.74900	-258.41600	-9.20312	238.51200	221.73000	32.93800	-289.46500	-164.42400	-88.57290	284.58600	122.41400	105.29900
-991.50500	-258.73600	-364.98000	22.05080	314.71400	398.97100	-5.94043	-226.72500	-258.39300	-9.19975	238.52200	221.74200	32.93840	-289.43600	-164.41100	-88.56210	284.59900	122.42200	105.30300
-991.40500	-258.70400	-364.94000	22.05020	314.71900	398.97900	-5.94088	-226.70000	-258.37000	-9.19638	238.53200	221.75400	32.93880	-289.40700	-164.39900	-88.55140	284.61200	122.42900	105.30700
-991.30500	-258.67200	-364.89900	22.04960	314.72400	398.98600	-5.94134	-226.67600	-258.34800	-9.19301	238.54300	221.76600	32.93930	-289.37800	-164.38600	-88.54060	284.62500	122.43700	105.31100
-991.20500	-258.64000	-364.85800	22.04900	314.73000	398.99400	-5.94180	-226.65100	-258.32500	-9.18964	238.55300	221.77700	32.93970	-289.34800	-164.37400	-88.52980	284.63800	122.44400	105.31500
-991.10500	-258.60700	-364.81700	22.04840	314.73500	399.00100	-5.94225	-226.62700	-258.30200	-9.18627	238.56300	221.78900	32.94010	-289.31900	-164.36100	-88.51910	284.65100	122.45100	105.31900
-991.00500	-258.57500	-364.77600	22.04770	314.74000	399.00900	-5.94271	-226.60300	-258.28000	-9.18291	238.57400	221.80100	32.94050	-289.29000	-164.34900	-88.50830	284.66400	122.45900	105.32300
-990.90500	-258.54300	-364.73600	22.04710	314.74600	399.01600	-5.94316	-226.57800	-258.25700	-9.17954	238.58400	221.81300	32.94090	-289.26100	-164.33600	-88.49750	284.67700	122.46600	105.32700
-990.80500	-258.51100	-364.69500	22.04650	314.75100	399.02400	-5.94362	-226.55400	-258.23400	-9.17617	238.59400	221.82400	32.94130	-289.23200	-164.32400	-88.48680	284.69100	122.47400	105.33100
-990.70500	-258.47900	-364.65400	22.04590	314.75600	399.03100	-5.94408	-226.52900	-258.21200	-9.17280	238.60500	221.83600	32.94180	-289.20300	-164.31100	-88.47600	284.70400	122.48100	105.33500
-990.60500	-258.44600	-364.61300	22.04530	314.76200	399.03900	-5.94453	-226.50500	-258.18900	-9.16943	238.61500	221.84800	32.94220	-289.17400	-164.29900	-88.46520	284.71700	122.48900	105.33900
-990.50500	-258.41400	-364.57200	22.04470	314.76700	399.04600	-5.94499	-226.48100	-258.16600	-9.16606	238.62600	221.86000	32.94260	-289.14500	-164.28600	-88.45450	284.73000	122.49600	105.34300
-990.40500	-258.38200	-364.53100	22.04410	314.77200	399.05400	-5.94545	-226.45600	-258.14300	-9.16269	238.63600	221.87200	32.94300	-289.11500	-164.27400	-88.44370	284.74300	122.50400	105.34700
-990.30500	-258.35000	-364.49100	22.04350	314.77800	399.06200	-5.94590	-226.43200	-258.12100	-9.15932	238.64600	221.88300	32.94340	-289.08600	-164.26100	-88.43290	284.75600	122.51100	105.35100
-990.20500	-258.31800	-364.45000	22.04290	314.78300	399.06900	-5.94636	-226.40700	-258.09800	-9.15595	238.65700	221.89500	32.94390	-289.05700	-164.24900	-88.42210	284.76900	122.51800	105.35500
-990.10500	-258.28500	-364.40900	22.04230	314.78900	399.07700	-5.94682	-226.38300	-258.07500	-9.15258	238.66700	221.90700	32.94430	-289.02800	-164.23600	-88.41130	284.78200	122.52600	105.35900
-990.00500	-258.25300	-364.36800	22.04170	314.79400	399.08400	-5.94727	-226.35900	-258.05300	-9.14921	238.67700	221.91900	32.94470	-288.99900	-164.22400	-88.40050	284.79500	122.53300	105.36300
-989.90500	-258.22100	-364.32700	22.04100	314.79900	399.09200	-5.94773	-226.33400	-258.03000	-9.14584	238.68800	221.93100	32.94510	-288.97000	-164.21100	-88.38980	284.80900	122.54100	105.36700
-989.80500	-258.18900	-364.28700	22.04040	314.80500	399.09900	-5.94819	-226.31000	-258.00700	-9.14248	238.69800	221.94300	32.94550	-288.94100	-164.19800	-88.37900	284.82200	122.54800	105.37100
-989.70500	-258.15700	-364.24600	22.03980	314.81000	399.10700	-5.94865	-226.28500	-257.98500	-9.13911	238.70800	221.95400	32.94590	-288.91200	-164.18600	-88.36820	284.83500	122.55600	105.37500
-989.60500	-258.12500	-364.20500	22.03920	314.81500	399.11400	-5.94911	-226.26100	-257.96200	-9.13574	238.71900	221.96600	32.94640	-288.88200	-164.17300	-88.35740	284.84800	122.56300	105.37900
-989.50500	-258.09200	-364.16400	22.03860	314.82100	399.12200	-5.94956	-226.23700	-257.93900	-9.13237	238.72900	221.97800	32.94680	-288.85300	-164.16100	-88.34660	284.86100	122.57100	105.38300
-989.40500	-258.06000	-364.12300	22.03800	314.82600	399.13000	-5.95002	-226.21200	-257.91600	-9.12900	238.74000	221.99000	32.94720	-288.82400	-164.14800	-88.33590	284.87400	122.57800	105.38700
-989.30500	-258.02800	-364.08300	22.03740	314.83200	399.13700	-5.95048	-226.18800	-257.89400	-9.12563	238.75000	222.00200	32.94760	-288.79500	-164.13600	-88.32510	284.88700	122.58600	105.39100
-989.20600	-257.99600	-364.04200	22.03680	314.83700	399.14500	-5.95094	-226.16300	-257.87100	-9.12226	238.76000	222.01300	32.94800	-288.76600	-164.12300	-88.31430	284.90000	122.59300	105.39500
-989.10600	-257.96400	-364.00100	22.03620	314.84200	399.15200	-5.95140	-226.13900	-257.84800	-9.11889	238.77100	222.02500	32.94840	-288.73700	-164.11100	-88.30350	284.91400	122.60100	105.39900
-989.00600	-257.93100	-363.96000	22.03560	314.84800	399.16000	-5.95186	-226.11400	-257.82600	-9.11552	238.78100	222.03700	32.94890	-288.70800	-164.09800	-88.29270	284.92700	122.60800	105.40300
-988.90600	-257.89900	-363.91900	22.03490	314.85300	399.16800	-5.95232	-226.09000	-257.80300	-9.11215	238.79100	222.04900	32.94930	-288.67900	-164.08600	-88.28200	284.94000	122.61500	105.40700
-988.80600	-257.86700	-363.87900	22.03430	314.85800	399.17500	-5.95278	-226.06600	-257.78000	-9.10878	238.80200	222.06100	32.94970	-288.64900	-164.07300	-88.27120	284.95300	122.62300	105.41100
-988.70600	-257.83500	-363.83800	22.03370	314.86400	399.18300	-5.95323	-226.04100	-257.75800	-9.10542	238.81200	222.07300	32.95010	-288.62000	-164.06100	-88.26040	284.96600	122.63000	105.41500
-988.60600	-257.80300	-363.79700	22.03310	314.86900	399.19000	-5.95369	-226.01700	-257.73500	-9.10205	238.82300	222.08500	32.95050	-288.59100	-164.04800	-88.24960	284.97900	122.63800	105.41900
-988.50600	-257.77000	-363.75600	22.03250	314.87400	399.19800	-5.95415	-225.99200	-257.71200	-9.09868	238.83300	222.09600	32.95100	-288.56200	-164.03500	-88.23880	284.99200	122.64500	105.42300
-988.40600	-257.73800	-363.71500	22.03190	314.88000	399.20500	-5.95461	-225.96800	-257.68900	-9.09531	238.84300	222.10800	32.95140	-288.53300	-164.02300	-88.22810	285.00600	122.65300	105.42700
-988.30600	-257.70600	-363.67400	22.03130	314.88500	399.21300	-5.95507	-225.94400	-257.66700	-9.09194	238.85400	222.12000	32.95180	-288.50400	-164.01000	-88.21730	285.01900	122.66000	105.43100
-988.20600	-257.67400	-363.63400	22.03070	314.89100	399.22100	-5.95553	-225.91900	-257.64400	-9.08857	238.86400	222.13200	32.95220	-288.47400	-163.99800	-88.20650	285.03200	122.66800	105.43500
-988.10600	-257.64200	-363.59300	22.03010	314.89600	399.22800	-5.95599	-225.89500	-257.62100	-9.08520	238.87500	222.14400	32.95260	-288.44500	-163.98500	-88.19570	285.04500	122.67500	105.43900
-988.00600	-257.60900	-363.55200	22.02950	314.90100	399.23600	-5.95645	-225.87000	-257.59900	-9.08183	238.88500	222.15600	32.95300	-288.41600	-163.97300	-88.18490	285.05800	122.68300	105.44300
-987.90600	-257.57700	-363.51100	22.02890	314.90700	399.24300	-5.95691	-225.84600	-257.57600	-9.07846	238.89500	222.16800	32.95350	-288.38700	-163.96000	-88.17410	285.07100	122.69000	105.44700
-987.80600	-257.54500	-363.47000	22.02820	314.91200	399.25100	-5.95737	-225.82100	-257.55300	-9.07509	238.90600	222.17900	32.95390	-288.35800	-163.94800	-88.16340	285.08500	122.69800	105.45100
-987.70600	-257.51300	-363.43000	22.02760	314.91700	399.25900	-5.95784	-225.79700	-257.53000	-9.07172	238.91600	222.19100	32.95430	-288.32900	-163.93500	-88.15260	285.09800	122.70500	105.45500
-987.60600	-257.48000	-363.38900	22.02700	314.92300	399.26600	-5.95830	-225.77200	-257.50800	-9.06835	238.92700	222.20300	32.95470	-288.30000	-163.92300	-88.14180	285.11100	122.71300	105.45900
-987.50600	-257.44800	-363.34800	22.02640	314.92800	399.27400	-5.95876	-225.74800	-257.48500	-9.06497	238.93700	222.21500	32.95510	-288.27000	-163.91000	-88.13100	285.12400	122.72000	105.46300
-987.40600	-257.41600	-363.30700	22.02580	314.93400	399.28100	-5.95922	-225.72400	-257.46200	-9.06160	238.94700	222.22700	32.95560	-288.24100	-163.89700	-88.12020	285.13700	122.72800	105.46700
-987.30600	-257.38400	-363.26600	22.02520	314.93900	399.28900	-5.95968	-225.69900	-257.43900	-9.05823	238.95800	222.23900	32.95600	-288.21200	-163.88500	-88.10950	285.15100	122.73500	105.47100
-987.20600	-257.35200	-363.22500	22.02460	314.94400	399.29700	-5.96014	-225.67500	-257.41700	-9.05486	238.96800	222.25100	32.95640	-288.18300	-163.87200	-88.09870	285.16400	122.74300	105.47500
-987.10600	-257.31900	-363.18500	22.02400	314.95000	399.30400	-5.96060	-225.65000	-257.39400	-9.05149	238.97900	222.26200	32.95680	-288.15400	-163.86000	-88.08790	285.17700	122.75000	105.48000
-987.00600	-257.28700	-363.14400	22.02340	314.95500	399.31200	-5.96107	-225.62600	-257.37100	-9.04812	238.98900	222.27400	32.95720	-288.12500	-163.84700	-88.07710	285.19000	122.75800	105.48400
