time	x_f	y_f	z_f	Vx_f	Vy_f	Vz_f	x_nf	y_nf	z_nf	Vx_nf	Vy_nf	Vz_nf	x_kepl	y_kepl	z_kepl	Vx_kepl	Vy_kepl	Vz_kepl
-999.00300	-139.27100	-224.33200	-95.14200	268.06000	371.46700	206.11000	-119.06600	-157.13000	-94.54930	189.63900	181.55700	176.77700	-138.52400	-84.32030	-147.53900	200.30000	62.86820	235.84200
-998.90300	-139.24400	-224.29400	-95.12100	268.07100	371.48600	206.11800	-119.04600	-157.11100	-94.53120	189.66000	181.58500	176.79400	-138.50400	-84.31390	-147.51500	200.32400	62.88300	235.86700
-998.80300	-139.21600	-224.25600	-95.09990	268.08300	371.50500	206.12600	-119.02700	-157.09300	-94.51310	189.68100	181.61200	176.81100	-138.48300	-84.30750	-147.49100	200.34800	62.89770	235.89300
-998.70300	-139.18900	-224.21800	-95.07880	268.09500	371.52300	206.13400	-119.00800	-157.07400	-94.49500	189.70200	181.64000	176.82700	-138.46300	-84.30110	-147.46700	200.37300	62.91250	235.91900
-998.60300	-139.16200	-224.18000	-95.05770	268.10600	371.54200	206.14200	-118.98800	-157.05500	-94.47690	189.72300	181.66800	176.84400	-138.44200	-84.29460	-147.44200	200.39700	62.92730	235.94500
-998.50300	-139.13400	-224.14200	-95.03670	268.11800	371.56100	206.15000	-118.96900	-157.03700	-94.45890	189.74400	181.69600	176.86100	-138.42200	-84.28820	-147.41800	200.42100	62.94210	235.97100
-998.40300	-139.10700	-224.10400	-95.01560	268.13000	371.58000	206.15800	-118.94900	-157.01800	-94.44080	189.76500	181.72400	176.87700	-138.40100	-84.28170	-147.39400	200.44500	62.95690	235.99700
-998.30300	-139.07900	-224.06600	-94.99450	268.14100	371.59900	206.16600	-118.93000	-157.00000	-94.42270	189.78600	181.75200	176.89400	-138.38100	-84.27530	-147.37000	200.47000	62.97180	236.02300
-998.20300	-139.05200	-224.02800	-94.97340	268.15300	371.61700	206.17400	-118.91100	-156.98100	-94.40460	189.80700	181.77900	176.91100	-138.36000	-84.26890	-147.34600	200.49400	62.98660	236.04900
-998.10300	-139.02400	-223.99000	-94.95230	268.16500	371.63600	206.18200	-118.89100	-156.96300	-94.38650	189.82800	181.80700	176.92800	-138.34000	-84.26240	-147.32200	200.51800	63.00140	236.07500
-998.00300	-138.99700	-223.95200	-94.93120	268.17600	371.65500	206.18900	-118.87200	-156.94400	-94.36840	189.84900	181.83500	176.94400	-138.31900	-84.25600	-147.29800	200.54300	63.01620	236.10100
-997.90300	-138.97000	-223.91400	-94.91010	268.18800	371.67400	206.19700	-118.85200	-156.92500	-94.35030	189.87000	181.86300	176.96100	-138.29900	-84.24950	-147.27300	200.56700	63.03110	236.12700
-997.80300	-138.94200	-223.87600	-94.88910	268.20000	371.69300	206.20500	-118.83300	-156.90700	-94.33220	189.89200	181.89100	176.97800	-138.27800	-84.24310	-147.24900	200.59200	63.04590	236.15200
-997.70300	-138.91500	-223.83800	-94.86800	268.21100	371.71200	206.21300	-118.81400	-156.88800	-94.31410	189.91300	181.91900	176.99500	-138.25800	-84.23660	-147.22500	200.61600	63.06080	236.17800
-997.60300	-138.88700	-223.80000	-94.84690	268.22300	371.73100	206.22100	-118.79400	-156.87000	-94.29600	189.93400	181.94700	177.01100	-138.23700	-84.23020	-147.20100	200.64000	63.07560	236.20400
-997.50300	-138.86000	-223.76200	-94.82580	268.23500	371.74900	206.22900	-118.77500	-156.85100	-94.27790	189.95500	181.97500	177.02800	-138.21700	-84.22370	-147.17700	200.66500	63.09050	236.23000
-997.40400	-138.83200	-223.72400	-94.80470	268.24700	371.76800	206.23700	-118.75500	-156.83200	-94.25980	189.97600	182.00300	177.04500	-138.19600	-84.21730	-147.15300	200.68900	63.10530	236.25600
-997.30400	-138.80500	-223.68600	-94.78360	268.25800	371.78700	206.24500	-118.73600	-156.81400	-94.24170	189.99700	182.03000	177.06200	-138.17600	-84.21080	-147.12900	200.71300	63.12020	236.28200
-997.20400	-138.77700	-223.64800	-94.76250	268.27000	371.80600	206.25400	-118.71600	-156.79500	-94.22360	190.01800	182.05800	177.07900	-138.15500	-84.20440	-147.10400	200.73800	63.13510	236.30800
-997.10400	-138.75000	-223.61000	-94.74140	268.28200	371.82500	206.26200	-118.69700	-156.77600	-94.20550	190.04000	182.08600	177.09500	-138.13500	-84.19790	-147.08000	200.76200	63.15000	236.33400
-997.00400	-138.72300	-223.57200	-94.72030	268.29400	371.84400	206.27000	-118.67800	-156.75800	-94.18730	190.06100	182.11400	177.11200	-138.11400	-84.19150	-147.05600	200.78700	63.16480	236.36000
-996.90400	-138.69500	-223.53400	-94.69920	268.30500	371.86300	206.27800	-118.65800	-156.73900	-94.16920	190.08200	182.14200	177.12900	-138.09400	-84.18500	-147.03200	200.81100	63.17970	236.38600
-996.80400	-138.66800	-223.49600	-94.67810	268.31700	371.88200	206.28600	-118.63900	-156.72100	-94.15110	190.10300	182.17000	177.14600	-138.07300	-84.17850	-147.00800	200.83600	63.19460	236.41200
-996.70400	-138.64000	-223.45800	-94.65700	268.32900	371.90100	206.29400	-118.61900	-156.70200	-94.13300	190.12400	182.19800	177.16300	-138.05300	-84.17210	-146.98300	200.86000	63.20950	236.43800
-996.60400	-138.61300	-223.42000	-94.63590	268.34100	371.92000	206.30200	-118.60000	-156.68300	-94.11490	190.14500	182.22600	177.17900	-138.03200	-84.16560	-146.95900	200.88400	63.22440	236.46400
-996.50400	-138.58500	-223.38200	-94.61480	268.35200	371.93900	206.31000	-118.58000	-156.66500	-94.09680	190.16700	182.25400	177.19600	-138.01200	-84.15910	-146.93500	200.90900	63.23940	236.49000
-996.40400	-138.55800	-223.34400	-94.59370	268.36400	371.95800	206.31800	-118.56100	-156.64600	-94.07860	190.18800	182.28200	177.21300	-137.99100	-84.15270	-146.91100	200.93300	63.25430	236.51600
-996.30400	-138.53100	-223.30600	-94.57260	268.37600	371.97700	206.32600	-118.54100	-156.62700	-94.06050	190.20900	182.31000	177.23000	-137.97000	-84.14620	-146.88700	200.95800	63.26920	236.54300
-996.20400	-138.50300	-223.26800	-94.55150	268.38800	371.99600	206.33400	-118.52200	-156.60900	-94.04240	190.23000	182.33800	177.24700	-137.95000	-84.13970	-146.86300	200.98200	63.28410	236.56900
-996.10400	-138.47600	-223.23000	-94.53040	268.39900	372.01500	206.34200	-118.50200	-156.59000	-94.02430	190.25100	182.36600	177.26400	-137.92900	-84.13320	-146.83800	201.00700	63.29910	236.59500
-996.00400	-138.44800	-223.19200	-94.50930	268.41100	372.03400	206.35000	-118.48300	-156.57100	-94.00610	190.27300	182.39400	177.28000	-137.90900	-84.12680	-146.81400	201.03100	63.31400	236.62100
-995.90400	-138.42100	-223.15300	-94.48820	268.42300	372.05300	206.35800	-118.46400	-156.55300	-93.98800	190.29400	182.42200	177.29700	-137.88800	-84.12030	-146.79000	201.05600	63.32890	236.64700
-995.80400	-138.39300	-223.11500	-94.46710	268.43500	372.07200	206.36600	-118.44400	-156.53400	-93.96990	190.31500	182.45000	177.31400	-137.86800	-84.11380	-146.76600	201.08000	63.34390	236.67300
-995.70400	-138.36600	-223.07700	-94.44600	268.44700	372.09100	206.37400	-118.42500	-156.51500	-93.95170	190.33600	182.47800	177.33100	-137.84700	-84.10730	-146.74200	201.10500	63.35880	236.69900
-995.60400	-138.33800	-223.03900	-94.42490	268.45800	372.11000	206.38200	-118.40500	-156.49700	-93.93360	190.35800	182.50700	177.34800	-137.82700	-84.10090	-146.71700	201.12900	63.37380	236.72500
-995.50400	-138.31100	-223.00100	-94.40380	268.47000	372.12900	206.39000	-118.38600	-156.47800	-93.91550	190.37900	182.53500	177.36500	-137.80600	-84.09440	-146.69300	201.15400	63.38880	236.75100
-995.40400	-138.28300	-222.96300	-94.38270	268.48200	372.14800	206.39800	-118.36600	-156.45900	-93.89730	190.40000	182.56300	177.38200	-137.78500	-84.08790	-146.66900	201.17800	63.40370	236.77700
-995.30400	-138.25600	-222.92500	-94.36160	268.49400	372.16700	206.40600	-118.34700	-156.44100	-93.87920	190.42100	182.59100	177.39800	-137.76500	-84.08140	-146.64500	201.20300	63.41870	236.80300
-995.20400	-138.22900	-222.88700	-94.34050	268.50600	372.18600	206.41400	-118.32700	-156.42200	-93.86100	190.44300	182.61900	177.41500	-137.74400	-84.07490	-146.62000	201.22700	63.43370	236.82900
-995.10400	-138.20100	-222.84900	-94.31930	268.51700	372.20500	206.42200	-118.30800	-156.40300	-93.84290	190.46400	182.64700	177.43200	-137.72400	-84.06840	-146.59600	201.25200	63.44870	236.85600
-995.00400	-138.17400	-222.81100	-94.29820	268.52900	372.22400	206.43000	-118.28800	-156.38500	-93.82480	190.48500	182.67500	177.44900	-137.70300	-84.06190	-146.57200	201.27700	63.46370	236.88200
-994.90400	-138.14600	-222.77300	-94.27710	268.54100	372.24300	206.43800	-118.26900	-156.36600	-93.80660	190.50700	182.70300	177.46600	-137.68200	-84.05550	-146.54800	201.30100	63.47870	236.90800
-994.80400	-138.11900	-222.73500	-94.25600	268.55300	372.26200	206.44700	-118.24900	-156.34700	-93.78840	190.52800	182.73200	177.48300	-137.66200	-84.04900	-146.52400	201.32600	63.49370	236.93400
-994.70400	-138.09100	-222.69700	-94.23490	268.56500	372.28100	206.45500	-118.23000	-156.32900	-93.77030	190.54900	182.76000	177.50000	-137.64100	-84.04250	-146.49900	201.35000	63.50870	236.96000
-994.60400	-138.06400	-222.65900	-94.21380	268.57700	372.30000	206.46300	-118.21000	-156.31000	-93.75210	190.57000	182.78800	177.51700	-137.62100	-84.03600	-146.47500	201.37500	63.52370	236.98600
-994.50400	-138.03600	-222.62100	-94.19270	268.58800	372.31900	206.47100	-118.19100	-156.29100	-93.73400	190.59200	182.81600	177.53300	-137.60000	-84.02950	-146.45100	201.39900	63.53870	237.01300
-994.40400	-138.00900	-222.58300	-94.17160	268.60000	372.33800	206.47900	-118.17100	-156.27300	-93.71580	190.61300	182.84400	177.55000	-137.57900	-84.02300	-146.42700	201.42400	63.55370	237.03900
-994.30400	-137.98100	-222.54400	-94.15050	268.61200	372.35800	206.48700	-118.15200	-156.25400	-93.69770	190.63400	182.87200	177.56700	-137.55900	-84.01650	-146.40200	201.44900	63.56880	237.06500
-994.20400	-137.95400	-222.50600	-94.12930	268.62400	372.37700	206.49500	-118.13200	-156.23500	-93.67950	190.65600	182.90100	177.58400	-137.53800	-84.01000	-146.37800	201.47300	63.58380	237.09100
-994.10400	-137.92600	-222.46800	-94.10820	268.63600	372.39600	206.50300	-118.11300	-156.21700	-93.66140	190.67700	182.92900	177.60100	-137.51800	-84.00350	-146.35400	201.49800	63.59880	237.11700
-994.00400	-137.89900	-222.43000	-94.08710	268.64800	372.41500	206.51100	-118.09300	-156.19800	-93.64320	190.69800	182.95700	177.61800	-137.49700	-83.99700	-146.33000	201.52300	63.61390	237.14400
-993.90400	-137.87100	-222.39200	-94.06600	268.66000	372.43400	206.51900	-118.07400	-156.17900	-93.62500	190.72000	182.98500	177.63500	-137.47600	-83.99050	-146.30500	201.54700	63.62890	237.17000
-993.80400	-137.84400	-222.35400	-94.04480	268.67100	372.45300	206.52700	-118.05400	-156.16000	-93.60680	190.74100	183.01400	177.65200	-137.45600	-83.98400	-146.28100	201.57200	63.64400	237.19600
-993.70400	-137.81600	-222.31600	-94.02370	268.68300	372.47200	206.53600	-118.03500	-156.14200	-93.58870	190.76200	183.04200	177.66900	-137.43500	-83.97740	-146.25700	201.59600	63.65900	237.22200
-993.60400	-137.78900	-222.27800	-94.00260	268.69500	372.49200	206.54400	-118.01500	-156.12300	-93.57050	190.78400	183.07000	177.68600	-137.41500	-83.97090	-146.23300	201.62100	63.67410	237.24900
-993.50400	-137.76200	-222.24000	-93.98150	268.70700	372.51100	206.55200	-117.99600	-156.10400	-93.55230	190.80500	183.09800	177.70300	-137.39400	-83.96440	-146.20800	201.64600	63.68920	237.27500
-993.40400	-137.73400	-222.20200	-93.96030	268.71900	372.53000	206.56000	-117.97600	-156.08500	-93.53420	190.82700	183.12700	177.72000	-137.37300	-83.95790	-146.18400	201.67000	63.70430	237.30100
-993.30500	-137.70700	-222.16300	-93.93920	268.73100	372.54900	206.56800	-117.95700	-156.06700	-93.51600	190.84800	183.15500	177.73700	-137.35300	-83.95140	-146.16000	201.69500	63.71940	237.32700
-993.20500	-137.67900	-222.12500	-93.91810	268.74300	372.56800	206.57600	-117.93700	-156.04800	-93.49780	190.86900	183.18300	177.75400	-137.33200	-83.94490	-146.13600	201.72000	63.73440	237.35400
-993.10500	-137.65200	-222.08700	-93.89700	268.75500	372.58700	206.58400	-117.91800	-156.02900	-93.47960	190.89100	183.21100	177.77000	-137.31100	-83.93840	-146.11100	201.74500	63.74950	237.38000
-993.00500	-137.62400	-222.04900	-93.87580	268.76700	372.60700	206.59200	-117.89800	-156.01100	-93.46140	190.91200	183.24000	177.78700	-137.29100	-83.93180	-146.08700	201.76900	63.76460	237.40600
-992.90500	-137.59700	-222.01100	-93.85470	268.77800	372.62600	206.60000	-117.87900	-155.99200	-93.44330	190.93300	183.26800	177.80400	-137.27000	-83.92530	-146.06300	201.79400	63.77980	237.43200
-992.80500	-137.56900	-221.97300	-93.83360	268.79000	372.64500	206.60900	-117.85900	-155.97300	-93.42510	190.95500	183.29600	177.82100	-137.25000	-83.91880	-146.03800	201.81900	63.79490	237.45900
-992.70500	-137.54200	-221.93500	-93.81250	268.80200	372.66400	206.61700	-117.84000	-155.95400	-93.40690	190.97600	183.32500	177.83800	-137.22900	-83.91230	-146.01400	201.84300	63.81000	237.48500
-992.60500	-137.51400	-221.89700	-93.79130	268.81400	372.68400	206.62500	-117.82000	-155.93600	-93.38870	190.99800	183.35300	177.85500	-137.20800	-83.90570	-145.99000	201.86800	63.82510	237.51100
-992.50500	-137.48700	-221.85900	-93.77020	268.82600	372.70300	206.63300	-117.80100	-155.91700	-93.37050	191.01900	183.38100	177.87200	-137.18800	-83.89920	-145.96600	201.89300	63.84020	237.53800
-992.40500	-137.45900	-221.82000	-93.74910	268.83800	372.72200	206.64100	-117.78100	-155.89800	-93.35230	191.04100	183.41000	177.88900	-137.16700	-83.89270	-145.94100	201.91800	63.85540	237.56400
-992.30500	-137.43200	-221.78200	-93.72790	268.85000	372.74100	206.64900	-117.76200	-155.87900	-93.33410	191.06200	183.43800	177.90600	-137.14600	-83.88610	-145.91700	201.94200	63.87050	237.59000
-992.20500	-137.40400	-221.74400	-93.70680	268.86200	372.76100	206.65700	-117.74200	-155.86100	-93.31590	191.08300	183.46700	177.92300	-137.12600	-83.87960	-145.89300	201.96700	63.88560	237.61700
-992.10500	-137.37700	-221.70600	-93.68570	268.87400	372.78000	206.66600	-117.72200	-155.84200	-93.29770	191.10500	183.49500	177.94000	-137.10500	-83.87310	-145.86800	201.99200	63.90080	237.64300
-992.00500	-137.34900	-221.66800	-93.66450	268.88600	372.79900	206.67400	-117.70300	-155.82300	-93.27950	191.12600	183.52300	177.95700	-137.08400	-83.86650	-145.84400	202.01700	63.91600	237.66900
-991.90500	-137.32200	-221.63000	-93.64340	268.89800	372.81800	206.68200	-117.68300	-155.80400	-93.26130	191.14800	183.55200	177.97400	-137.06400	-83.86000	-145.82000	202.04100	63.93110	237.69600
-991.80500	-137.29400	-221.59200	-93.62220	268.91000	372.83800	206.69000	-117.66400	-155.78500	-93.24310	191.16900	183.58000	177.99100	-137.04300	-83.85350	-145.79500	202.06600	63.94630	237.72200
-991.70500	-137.26700	-221.55400	-93.60110	268.92200	372.85700	206.69800	-117.64400	-155.76700	-93.22490	191.19100	183.60900	178.00800	-137.02200	-83.84690	-145.77100	202.09100	63.96150	237.74900
-991.60500	-137.23900	-221.51600	-93.58000	268.93400	372.87600	206.70600	-117.62500	-155.74800	-93.20670	191.21200	183.63700	178.02500	-137.00200	-83.84040	-145.74700	202.11600	63.97660	237.77500
-991.50500	-137.21200	-221.47700	-93.55880	268.94600	372.89600	206.71400	-117.60500	-155.72900	-93.18850	191.23400	183.66600	178.04200	-136.98100	-83.83380	-145.72200	202.14100	63.99180	237.80100
-991.40500	-137.18400	-221.43900	-93.53770	268.95800	372.91500	206.72300	-117.58600	-155.71000	-93.17030	191.25500	183.69400	178.05900	-136.96000	-83.82730	-145.69800	202.16500	64.00700	237.82800
-991.30500	-137.15700	-221.40100	-93.51650	268.97000	372.93400	206.73100	-117.56600	-155.69200	-93.15210	191.27700	183.72200	178.07600	-136.94000	-83.82070	-145.67400	202.19000	64.02220	237.85400
-991.20500	-137.12900	-221.36300	-93.49540	268.98200	372.95400	206.73900	-117.54600	-155.67300	-93.13390	191.29800	183.75100	178.09300	-136.91900	-83.81420	-145.65000	202.21500	64.03740	237.88000
-991.10500	-137.10200	-221.32500	-93.47430	268.99400	372.97300	206.74700	-117.52700	-155.65400	-93.11570	191.32000	183.77900	178.11100	-136.89800	-83.80770	-145.62500	202.24000	64.05260	237.90700
-991.00500	-137.07400	-221.28700	-93.45310	269.00600	372.99200	206.75500	-117.50700	-155.63500	-93.09740	191.34100	183.80800	178.12800	-136.87800	-83.80110	-145.60100	202.26500	64.06780	237.93300
-990.90500	-137.04700	-221.24900	-93.43200	269.01800	373.01200	206.76300	-117.48800	-155.61600	-93.07920	191.36300	183.83600	178.14500	-136.85700	-83.79450	-145.57700	202.29000	64.08300	237.96000
-990.80500	-137.01900	-221.21000	-93.41080	269.03000	373.03100	206.77200	-117.46800	-155.59800	-93.06100	191.38400	183.86500	178.16200	-136.83600	-83.78800	-145.55200	202.31400	64.09830	237.98600
-990.70500	-136.99200	-221.17200	-93.38970	269.04200	373.05100	206.78000	-117.44900	-155.57900	-93.04280	191.40600	183.89300	178.17900	-136.81600	-83.78140	-145.52800	202.33900	64.11350	238.01300
-990.60500	-136.96400	-221.13400	-93.36850	269.05400	373.07000	206.78800	-117.42900	-155.56000	-93.02460	191.42700	183.92200	178.19600	-136.79500	-83.77490	-145.50300	202.36400	64.12870	238.03900
-990.50500	-136.93700	-221.09600	-93.34740	269.06600	373.08900	206.79600	-117.40900	-155.54100	-93.00640	191.44900	183.95100	178.21300	-136.77400	-83.76830	-145.47900	202.38900	64.14400	238.06600
-990.40500	-136.90900	-221.05800	-93.32620	269.07800	373.10900	206.80400	-117.39000	-155.52200	-92.98810	191.47000	183.97900	178.23000	-136.75300	-83.76180	-145.45500	202.41400	64.15920	238.09200
-990.30500	-136.88200	-221.02000	-93.30510	269.09000	373.12800	206.81300	-117.37000	-155.50300	-92.96990	191.49200	184.00800	178.24700	-136.73300	-83.75520	-145.43000	202.43900	64.17440	238.11900
-990.20500	-136.85400	-220.98100	-93.28390	269.10200	373.14800	206.82100	-117.35100	-155.48500	-92.95170	191.51400	184.03600	178.26400	-136.71200	-83.74860	-145.40600	202.46400	64.18970	238.14500
-990.10500	-136.82600	-220.94300	-93.26280	269.11400	373.16700	206.82900	-117.33100	-155.46600	-92.93340	191.53500	184.06500	178.28100	-136.69100	-83.74210	-145.38200	202.48900	64.20500	238.17200
-990.00500	-136.79900	-220.90500	-93.24160	269.12600	373.18600	206.83700	-117.31200	-155.44700	-92.91520	191.55700	184.09300	178.29800	-136.67100	-83.73550	-145.35700	202.51400	64.22020	238.19800
-989.90500	-136.77100	-220.86700	-93.22040	269.13800	373.20600	206.84500	-117.29200	-155.42800	-92.89690	191.57800	184.12200	178.31500	-136.65000	-83.72890	-145.33300	202.53900	64.23550	238.22500
-989.80500	-136.74400	-220.82900	-93.19930	269.15000	373.22500	206.85400	-117.27200	-155.40900	-92.87870	191.60000	184.15100	178.33200	-136.62900	-83.72240	-145.30900	202.56300	64.25080	238.25100
-989.70500	-136.71600	-220.79100	-93.17810	269.16200	373.24500	206.86200	-117.25300	-155.39100	-92.86050	191.62100	184.17900	178.35000	-136.60900	-83.71580	-145.28400	202.58800	64.26610	238.27800
-989.60500	-136.68900	-220.75200	-93.15700	269.17400	373.26400	206.87000	-117.23300	-155.37200	-92.84220	191.64300	184.20800	178.36700	-136.58800	-83.70920	-145.26000	202.61300	64.28130	238.30400
-989.50500	-136.66100	-220.71400	-93.13580	269.18600	373.28400	206.87800	-117.21400	-155.35300	-92.82400	191.66500	184.23600	178.38400	-136.56700	-83.70260	-145.23600	202.63800	64.29660	238.33100
-989.40500	-136.63400	-220.67600	-93.11470	269.19800	373.30300	206.88600	-117.19400	-155.33400	-92.80580	191.68600	184.26500	178.40100	-136.54600	-83.69610	-145.21100	202.66300	64.31190	238.35700
-989.30500	-136.60600	-220.63800	-93.09350	269.21000	373.32300	206.89500	-117.17400	-155.31500	-92.78750	191.70800	184.29400	178.41800	-136.52600	-83.68950	-145.18700	202.68800	64.32720	238.38400
-989.20600	-136.57900	-220.60000	-93.07230	269.22200	373.34200	206.90300	-117.15500	-155.29600	-92.76930	191.73000	184.32200	178.43500	-136.50500	-83.68290	-145.16200	202.71300	64.34260	238.41000
-989.10600	-136.55100	-220.56100	-93.05120	269.23400	373.36200	206.91100	-117.13500	-155.27700	-92.75100	191.75100	184.35100	178.45200	-136.48400	-83.67630	-145.13800	202.73800	64.35790	238.43700
-989.00600	-136.52400	-220.52300	-93.03000	269.24600	373.38100	206.91900	-117.11600	-155.25900	-92.73280	191.77300	184.38000	178.46900	-136.46300	-83.66970	-145.11400	202.76300	64.37320	238.46300
-988.90600	-136.49600	-220.48500	-93.00890	269.25800	373.40100	206.92800	-117.09600	-155.24000	-92.71450	191.79400	184.40800	178.48700	-136.44300	-83.66320	-145.08900	202.78800	64.38850	238.49000
-988.80600	-136.46900	-220.44700	-92.98770	269.27000	373.42000	206.93600	-117.07600	-155.22100	-92.69630	191.81600	184.43700	178.50400	-136.42200	-83.65660	-145.06500	202.81300	64.40390	238.51700
-988.70600	-136.44100	-220.40900	-92.96660	269.28300	373.44000	206.94400	-117.05700	-155.20200	-92.67800	191.83800	184.46600	178.52100	-136.40100	-83.65000	-145.04000	202.83800	64.41920	238.54300
-988.60600	-136.41300	-220.37100	-92.94540	269.29500	373.45900	206.95200	-117.03700	-155.18300	-92.65980	191.85900	184.49500	178.53800	-136.38000	-83.64340	-145.01600	202.86300	64.43450	238.57000
-988.50600	-136.38600	-220.33200	-92.92420	269.30700	373.47900	206.96100	-117.01700	-155.16400	-92.64150	191.88100	184.52300	178.55500	-136.36000	-83.63680	-144.99200	202.88800	64.44990	238.59600
-988.40600	-136.35800	-220.29400	-92.90300	269.31900	373.49800	206.96900	-116.99800	-155.14500	-92.62320	191.90300	184.55200	178.57200	-136.33900	-83.63020	-144.96700	202.91300	64.46520	238.62300
-988.30600	-136.33100	-220.25600	-92.88190	269.33100	373.51800	206.97700	-116.97800	-155.12700	-92.60490	191.92400	184.58100	178.58900	-136.31800	-83.62360	-144.94300	202.93800	64.48060	238.65000
-988.20600	-136.30300	-220.21800	-92.86070	269.34300	373.53700	206.98500	-116.95900	-155.10800	-92.58670	191.94600	184.61000	178.60700	-136.29700	-83.61700	-144.91800	202.96300	64.49600	238.67600
-988.10600	-136.27600	-220.18000	-92.83950	269.35500	373.55700	206.99400	-116.93900	-155.08900	-92.56840	191.96800	184.63800	178.62400	-136.27700	-83.61040	-144.89400	202.98800	64.51130	238.70300
-988.00600	-136.24800	-220.14100	-92.81840	269.36700	373.57700	207.00200	-116.91900	-155.07000	-92.55020	191.98900	184.66700	178.64100	-136.25600	-83.60380	-144.87000	203.01400	64.52670	238.73000
-987.90600	-136.22100	-220.10300	-92.79720	269.37900	373.59600	207.01000	-116.90000	-155.05100	-92.53190	192.01100	184.69600	178.65800	-136.23500	-83.59720	-144.84500	203.03900	64.54210	238.75600
-987.80600	-136.19300	-220.06500	-92.77600	269.39200	373.61600	207.01800	-116.88000	-155.03200	-92.51360	192.03300	184.72500	178.67500	-136.21400	-83.59060	-144.82100	203.06400	64.55750	238.78300
-987.70600	-136.16600	-220.02700	-92.75480	269.40400	373.63500	207.02700	-116.86000	-155.01300	-92.49540	192.05500	184.75300	178.69200	-136.19400	-83.58400	-144.79600	203.08900	64.57290	238.81000
-987.60600	-136.13800	-219.98900	-92.73370	269.41600	373.65500	207.03500	-116.84100	-154.99400	-92.47710	192.07600	184.78200	178.71000	-136.17300	-83.57740	-144.77200	203.11400	64.58830	238.83600
-987.50600	-136.11000	-219.95000	-92.71250	269.42800	373.67500	207.04300	-116.82100	-154.97500	-92.45880	192.09800	184.81100	178.72700	-136.15200	-83.57080	-144.74700	203.13900	64.60370	238.86300
-987.40600	-136.08300	-219.91200	-92.69130	269.44000	373.69400	207.05100	-116.80100	-154.95700	-92.44050	192.12000	184.84000	178.74400	-136.13100	-83.56420	-144.72300	203.16400	64.61910	238.89000
-987.30600	-136.05500	-219.87400	-92.67020	269.45200	373.71400	207.06000	-116.78200	-154.93800	-92.42220	192.14200	184.86900	178.76100	-136.11100	-83.55760	-144.69900	203.18900	64.63450	238.91600
-987.20600	-136.02800	-219.83600	-92.64900	269.46400	373.73300	207.06800	-116.76200	-154.91900	-92.40390	192.16300	184.89800	178.77800	-136.09000	-83.55100	-144.67400	203.21400	64.65000	238.94300
-987.10600	-136.00000	-219.79700	-92.62780	269.47700	373.75300	207.07600	-116.74200	-154.90000	-92.38570	192.18500	184.92600	178.79600	-136.06900	-83.54440	-144.65000	203.23900	64.66540	238.97000
-987.00600	-135.97300	-219.75900	-92.60660	269.48900	373.77300	207.08500	-116.72300	-154.88100	-92.36740	192.20700	184.95500	178.81300	-136.04800	-83.53780	-144.62500	203.26500	64.68080	238.99700
